업로드 시간,해당일 평균 주가,다음날 평균 주가,influence,라벨
2020-06-18 07:00:09+00:00,1397.5,1430.0,0.006743119266055046,0
2020-03-23 14:37:38+00:00,6395.0,7738.333333333332,0.004238532110091743,1
2020-09-08 10:40:59+00:00,7306.666666666668,7253.333333333332,0.038899082568807336,0
2020-10-25 09:39:17+00:00,12233.333333333336,12216.666666666664,0.0008577981651376146,0
2021-01-25 13:21:01+00:00,16758.333333333332,19808.33333333333,0.0010642201834862386,1
2020-05-19 05:01:44+00:00,6565.0,6795.0,0.00181651376146789,0
2021-01-20 10:10:48+00:00,88450.0,87383.33333333331,0.017889908256880735,0
2019-09-05 03:25:58+00:00,1230.3333333333333,1269.6666666666667,0.001091743119266055,0
2020-11-10 04:27:19+00:00,2297.5,2350.833333333333,0.0019128440366972478,0
2021-01-25 13:21:01+00:00,22200.0,21558.33333333333,0.0010642201834862386,0
2020-08-11 08:55:40+00:00,7600.833333333332,7626.833333333332,0.0005,0
2020-07-07 09:22:37+00:00,7043.333333333332,7833.333333333332,0.017385321100917433,1
2021-01-25 13:33:16+00:00,46116.66666666666,45050.0,0.002298165137614679,0
2020-12-13 00:00:09+00:00,15725.0,15616.666666666664,0.00010504587155963303,0
2020-11-26 05:25:52+00:00,5545.0,5351.666666666667,0.0023440366972477065,0
2020-08-06 15:05:45+00:00,2093.0,1935.0,0.002298165137614679,1
2020-03-23 14:37:38+00:00,21783.33333333333,23333.33333333333,0.004238532110091743,1
2020-11-12 03:04:53+00:00,28966.66666666667,29400.0,0.0008944954128440367,0
2020-05-25 07:30:02+00:00,10528.333333333334,11141.666666666664,0.006743119266055046,1
2020-10-12 02:59:00+00:00,4723.333333333333,4588.333333333333,0.0008944954128440367,0
2020-11-02 08:17:12+00:00,46016.66666666666,46966.66666666666,0.0002169724770642202,0
2019-12-29 16:38:30+00:00,55850.0,56250.0,0.007431192660550459,0
2021-01-25 13:33:16+00:00,3695.833333333334,3660.0,0.002298165137614679,0
2019-12-17 14:32:10+00:00,23691.66666666667,24091.66666666667,0.004238532110091743,0
2020-09-23 08:26:55+00:00,4018.333333333334,4136.666666666667,0.0005,0
2020-07-07 08:26:18+00:00,1564.166666666667,1569.166666666667,0.00025137614678899083,0
2019-04-24 08:35:23+00:00,23566.66666666667,23175.0,0.02298165137614679,0
2021-01-19 03:49:27+00:00,1692.5,1548.333333333333,0.002068807339449541,1
2020-12-07 21:00:12+00:00,6055.0,6256.666666666668,0.017889908256880735,0
2020-02-13 08:36:32+00:00,258500.0,257083.33333333328,0.001224770642201835,0
2021-02-02 11:19:11+00:00,183366.66666666663,179233.33333333337,0.002876146788990826,0
2020-02-13 05:57:49+00:00,11566.666666666664,13025.0,0.0033899082568807338,1
2020-08-24 11:13:32+00:00,33091.666666666664,33433.333333333336,0.0005,0
2020-12-07 14:47:26+00:00,79850.0,85983.33333333331,0.08256880733944955,1
2019-11-28 07:24:51+00:00,20800.0,25483.33333333333,0.001091743119266055,1
2021-01-28 10:18:30+00:00,1655.833333333333,1738.333333333333,0.00019403669724770643,1
2020-04-27 08:29:25+00:00,5191.666666666667,5183.333333333333,0.006743119266055046,0
2020-11-12 03:04:53+00:00,3434.166666666666,3401.666666666666,0.0008944954128440367,0
2021-01-28 08:13:36+00:00,11175.0,12566.666666666664,0.00025137614678899083,1
2020-12-16 04:59:42+00:00,53850.0,56266.66666666666,0.028165137614678898,1
2021-02-02 16:35:37+00:00,1648.333333333333,1685.0,0.0003610091743119266,0
2020-10-06 06:59:19+00:00,14333.333333333336,14350.0,0.013440366972477065,0
2021-01-27 09:03:11+00:00,46541.66666666666,44266.66666666666,0.014174311926605504,1
2020-08-24 11:02:07+00:00,41050.0,41675.0,0.0012522935779816513,0
2021-01-17 11:03:44+00:00,171583.33333333337,170083.33333333337,0.001,0
2019-12-17 14:32:10+00:00,1933.333333333333,2689.1666666666665,0.004238532110091743,1
2020-11-26 05:25:52+00:00,29566.66666666667,29325.0,0.0023440366972477065,0
2020-12-09 15:39:44+00:00,20483.33333333333,20833.33333333333,0.00041926605504587157,0
2020-09-03 08:38:49+00:00,7720.0,10758.333333333334,0.00025137614678899083,1
2020-08-04 13:28:59+00:00,4075.833333333334,3858.333333333334,0.0008577981651376146,1
2020-09-13 21:00:03+00:00,3778.333333333334,3842.5,0.0009311926605504587,0
2019-02-19 12:33:41+00:00,26033.33333333333,26500.0,0.004238532110091743,0
2020-05-07 10:11:01+00:00,397.66666666666674,451.0,0.0002169724770642202,1
2020-11-15 15:45:21+00:00,31541.66666666667,32208.33333333333,0.0021559633027522936,0
2020-07-20 08:54:23+00:00,11108.333333333336,11358.333333333336,0.02298165137614679,0
2020-11-12 09:01:29+00:00,2620.833333333333,3176.666666666666,0.0034678899082568808,1
2019-05-12 01:50:29+00:00,9960.0,10166.666666666666,0.017385321100917433,0
2020-10-19 01:38:14+00:00,3533.333333333333,3207.5,0.0005,1
2019-11-18 08:29:45+00:00,6740.0,7831.666666666668,0.004018348623853211,1
2020-08-27 08:17:28+00:00,4742.5,5970.0,0.00025137614678899083,1
2020-12-17 16:21:01+00:00,10083.333333333334,9726.666666666666,0.0007660550458715597,0
2019-11-20 00:43:09+00:00,2824.166666666666,2852.5,0.0005045871559633027,0
2020-11-17 14:01:14+00:00,2730.833333333333,2426.6666666666665,0.0010642201834862386,1
2020-11-10 08:25:55+00:00,31108.16666666667,31270.33333333333,0.001091743119266055,0
2020-10-25 00:00:02+00:00,30408.33333333333,29666.66666666667,0.2426605504587156,0
2020-09-16 08:27:57+00:00,18991.666666666668,18841.666666666668,0.0005963302752293578,0
2021-01-28 10:18:30+00:00,30800.0,32250.0,0.00019403669724770643,1
2020-09-13 02:45:03+00:00,2685.0,3172.5,0.0009311926605504587,1
2020-12-15 10:54:22+00:00,12627.5,12730.833333333336,0.0013623853211009174,0
2020-11-12 03:04:53+00:00,3434.166666666666,3401.666666666666,0.0008944954128440367,0
2020-10-12 02:59:00+00:00,9491.666666666666,8856.666666666666,0.0008944954128440367,1
2019-12-22 14:27:51+00:00,2957.5,3194.166666666666,0.004238532110091743,1
2020-10-21 12:02:44+00:00,1935.0,2415.833333333333,0.001091743119266055,1
2020-07-07 09:22:37+00:00,4337.5,4365.833333333333,0.017385321100917433,0
2021-01-28 22:30:48+00:00,3188.333333333333,3173.333333333333,0.0007522935779816514,0
2020-07-07 08:26:18+00:00,488.83333333333326,466.0,0.00025137614678899083,1
2020-11-10 10:17:44+00:00,5166.666666666667,6851.666666666668,0.00025137614678899083,1
2020-03-24 09:00:27+00:00,24246.0,25426.5,0.003711009174311927,1
2019-04-02 15:22:46+00:00,13533.333333333336,13866.666666666664,0.004238532110091743,0
2020-09-15 06:18:06+00:00,4604.166666666667,4523.333333333333,1.7889908256880734e-05,0
2021-01-27 13:10:18+00:00,1613.333333333333,1572.5,0.00011697247706422018,0
2020-05-17 13:46:16+00:00,3915.0,4913.333333333333,0.001334862385321101,1
2020-09-15 12:24:28+00:00,4232.5,4385.5,0.004137614678899082,0
2020-09-23 02:35:47+00:00,8185.0,7973.333333333332,0.0008944954128440367,0
2020-01-06 09:36:07+00:00,9081.666666666666,8921.666666666666,0.04362385321100917,0
2019-05-07 07:47:35+00:00,1728.333333333333,1646.666666666667,0.0005,1
2020-12-07 21:00:12+00:00,155383.33333333337,149350.0,0.017889908256880735,0
2020-12-29 07:22:36+00:00,118033.33333333331,124183.33333333331,0.012201834862385321,1
2021-01-26 08:52:35+00:00,6446.666666666668,7806.666666666668,0.008211009174311926,1
2019-12-10 21:00:05+00:00,116333.33333333331,118916.66666666669,0.0012477064220183486,0
2020-12-17 10:17:30+00:00,7631.666666666668,9115.0,0.0013623853211009174,1
2020-08-24 11:13:32+00:00,3594.166666666666,3775.0,0.0005,1
2020-06-04 04:38:12+00:00,10008.333333333334,9893.333333333334,0.0008944954128440367,0
2019-06-18 14:27:21+00:00,4094.166666666666,4020.833333333334,0.004238532110091743,0
2020-02-12 09:49:18+00:00,4522.5,4482.5,0.0005,0
2020-10-06 16:00:13+00:00,30125.0,30408.33333333333,0.013165137614678898,0
2020-12-13 14:47:22+00:00,9290.0,9763.333333333334,0.006559633027522936,1
2020-12-23 23:12:13+00:00,4510.0,4707.5,0.0004298165137614679,1
2020-04-22 10:43:01+00:00,15091.666666666664,15750.0,0.028165137614678898,1
2021-01-25 13:21:01+00:00,3695.833333333334,3660.0,0.0010642201834862386,0
2021-01-17 11:03:44+00:00,58433.33333333334,58466.66666666666,0.001,0
2020-10-05 11:18:58+00:00,38925.0,49858.33333333334,0.001091743119266055,1
2020-08-20 08:53:56+00:00,1513.333333333333,1441.666666666667,0.01298165137614679,1
2020-07-06 13:01:50+00:00,11833.333333333336,13900.0,0.03555045871559633,1
2020-12-28 10:57:08+00:00,84045.83333333331,87564.0,8.165137614678899e-05,1
2020-07-30 05:22:07+00:00,3068.333333333333,3047.5,0.00014541284403669726,0
2019-12-17 14:32:10+00:00,717.3333333333335,994.6666666666664,0.004238532110091743,1
2020-10-21 09:02:06+00:00,8700.0,11400.0,0.00025137614678899083,1
2019-07-18 14:28:21+00:00,6275.0,6970.0,0.004238532110091743,1
2020-07-01 09:05:08+00:00,3324.166666666666,3325.0,0.0002188073394495413,0
2020-09-14 10:07:08+00:00,62033.33333333334,64783.33333333334,0.0002169724770642202,1
2021-01-21 09:03:02+00:00,46058.33333333334,47750.0,0.008211009174311926,0
2020-12-14 15:06:30+00:00,19233.33333333333,23908.33333333333,0.0005045871559633027,1
2021-02-02 13:53:45+00:00,7093.333333333332,7185.0,0.00011697247706422018,0
2020-06-23 08:36:04+00:00,3070.833333333333,3028.333333333333,0.010504587155963302,0
2020-10-27 03:05:31+00:00,12616.666666666664,12991.666666666664,0.0008944954128440367,0
2019-01-06 03:15:43+00:00,783.3333333333335,857.3333333333335,0.0008807339449541285,1
2020-02-27 10:56:52+00:00,10616.666666666666,9915.0,0.0005,1
2021-01-19 03:49:27+00:00,5210.0,5833.333333333332,0.002068807339449541,1
2019-11-14 00:56:23+00:00,6833.333333333332,7545.0,0.0014036697247706421,1
2020-06-18 05:26:19+00:00,149898.16666666663,153586.83333333337,0.0008944954128440367,0
2020-07-01 02:36:28+00:00,17200.0,16591.666666666668,0.005321100917431192,0
2020-10-25 00:00:02+00:00,806166.6666666665,799666.6666666665,0.2426605504587156,0
2020-09-16 05:28:11+00:00,8836.666666666666,8765.0,0.006972477064220183,0
2020-09-02 08:26:08+00:00,15725.0,17400.0,0.001091743119266055,1
2020-09-07 01:04:59+00:00,2950.0,3212.5,0.0008944954128440367,1
2020-01-06 08:24:30+00:00,7421.666666666668,7346.666666666668,0.19311926605504587,0
2020-05-25 03:24:03+00:00,6988.333333333332,7386.666666666668,0.0008944954128440367,1
2020-10-05 11:18:58+00:00,13941.666666666664,14341.666666666664,0.001091743119266055,0
2020-11-02 08:17:12+00:00,237891.5,245583.83333333328,0.0002169724770642202,0
2021-02-04 10:02:46+00:00,45366.66666666666,44300.0,0.008211009174311926,0
2020-09-14 09:15:01+00:00,15616.666666666664,15716.666666666664,0.0031009174311926605,0
2021-01-27 15:28:34+00:00,41900.0,37958.333333333336,0.00011100917431192661,1
2020-11-04 02:42:19+00:00,3539.166666666666,3504.166666666666,0.0008944954128440367,0
2020-10-12 09:46:38+00:00,13241.666666666664,13666.666666666664,0.00518348623853211,0
2020-12-20 18:41:10+00:00,93750.0,91416.66666666669,0.01665137614678899,0
2020-12-14 06:29:49+00:00,11883.333333333336,11350.0,0.0005,1
2020-09-13 21:00:03+00:00,4070.0,3793.333333333334,0.0009311926605504587,1
2020-06-29 06:50:51+00:00,1315.8333333333333,1386.666666666667,0.0008944954128440367,1
2021-01-28 10:18:30+00:00,17641.666666666668,18450.0,0.00019403669724770643,1
2020-01-28 07:43:52+00:00,38083.333333333336,37691.66666666666,0.0481651376146789,0
2021-01-28 10:18:30+00:00,24608.33333333333,25758.33333333333,0.00019403669724770643,1
2021-02-01 08:16:24+00:00,1760.833333333333,1865.0,0.04362385321100917,1
2019-05-29 06:22:44+00:00,3109.166666666666,3125.0,0.016467889908256882,0
2020-08-05 09:56:14+00:00,13283.333333333336,13966.666666666664,0.0013623853211009174,1
2020-11-23 06:38:45+00:00,1263.3333333333333,1245.8333333333333,0.0026422018348623852,0
2020-10-15 07:27:18+00:00,2731.6666666666665,2780.0,0.0004298165137614679,0
2021-02-01 03:58:44+00:00,3962.5,4049.166666666666,0.0019128440366972478,0
2019-12-12 09:31:13+00:00,2559.1666666666665,2476.6666666666665,0.0005,0
2021-02-02 08:00:06+00:00,7296.666666666668,7326.666666666668,0.0017522935779816513,0
2020-10-21 04:55:16+00:00,62700.0,63366.66666666666,0.0005,0
2020-06-02 09:08:32+00:00,47816.66666666666,48300.33333333334,0.0005,0
2019-12-17 14:01:40+00:00,2544.1666666666665,2703.333333333333,0.016146788990825688,1
2021-01-26 17:04:45+00:00,156900.0,151366.66666666663,0.0007247706422018349,0
2020-12-09 09:59:53+00:00,77500.0,73050.0,0.0023440366972477065,1
2021-01-26 11:34:21+00:00,29191.66666666667,25800.0,2.8440366972477063e-05,1
2020-07-26 13:29:25+00:00,7691.666666666668,10016.666666666666,0.00014541284403669726,1
2020-09-24 20:45:30+00:00,15208.333333333336,14850.0,0.0003610091743119266,0
2020-11-12 02:40:50+00:00,2290.833333333333,2302.5,0.0008944954128440367,0
2020-10-25 03:43:11+00:00,141916.66666666663,141416.66666666663,0.017889908256880735,0
2020-11-12 03:04:53+00:00,4251.666666666667,4293.333333333333,0.0008944954128440367,0
2020-08-13 08:26:09+00:00,17508.333333333332,19658.33333333333,0.0032293577981651377,1
2020-06-29 09:25:47+00:00,6473.333333333332,6603.333333333332,0.014678899082568808,0
2020-10-26 03:07:20+00:00,17850.0,17508.333333333332,0.0008944954128440367,0
2020-10-21 09:02:06+00:00,1935.0,2415.833333333333,0.00025137614678899083,1
2021-01-10 13:31:28+00:00,2917.5,2919.166666666666,0.005412844036697248,0
2020-10-21 09:02:06+00:00,1935.0,2415.833333333333,0.00025137614678899083,1
2020-08-12 07:24:20+00:00,5525.0,7563.333333333332,0.0016788990825688072,1
2020-11-12 02:40:50+00:00,44933.33333333334,44658.33333333334,0.0008944954128440367,0
2019-11-17 15:45:58+00:00,3601.666666666666,3751.666666666666,0.00022247706422018348,1
2021-01-10 09:31:36+00:00,78583.33333333331,77700.0,9.036697247706422e-05,0
2019-06-24 07:14:45+00:00,3114.166666666666,3226.666666666666,0.001091743119266055,0
2020-02-16 13:30:02+00:00,10483.333333333334,9923.333333333334,0.014678899082568808,1
2020-10-13 04:00:01+00:00,2885.0,2933.333333333333,0.0032247706422018347,0
2021-01-28 05:35:29+00:00,3725.0,3704.166666666666,0.002614678899082569,0
2020-03-23 14:37:38+00:00,17708.333333333332,15825.0,0.004238532110091743,1
2020-12-14 14:18:40+00:00,20858.33333333333,20725.0,0.00041926605504587157,0
2020-10-19 01:38:14+00:00,16925.0,16304.166666666664,0.0005,0
2020-09-02 22:16:02+00:00,16616.666666666668,16675.0,0.006972477064220183,0
2020-02-16 13:30:02+00:00,783.5,777.1666666666665,0.014678899082568808,0
2018-12-17 15:52:32+00:00,512.8333333333334,522.3333333333334,0.00010642201834862385,0
2021-02-04 14:11:43+00:00,47791.66666666666,45158.33333333334,0.0005504587155963303,1
2021-02-01 09:35:59+00:00,732500.0,751333.3333333335,0.07477064220183487,0
2020-07-02 02:39:28+00:00,4685.0,4666.666666666667,0.005321100917431192,0
2019-12-22 12:39:20+00:00,3025.0,3004.166666666666,0.0012477064220183486,0
2019-10-21 12:26:38+00:00,4315.0,4121.666666666667,0.002298165137614679,1
2020-10-12 02:59:00+00:00,10191.666666666666,9363.333333333334,0.0008944954128440367,1
2019-12-16 10:52:54+00:00,2557.5,2569.1666666666665,0.0005,0
2021-01-19 03:49:27+00:00,55066.66666666666,55116.66666666666,0.002068807339449541,0
2021-01-10 13:31:28+00:00,11275.0,11600.0,0.005412844036697248,0
2019-10-21 12:26:38+00:00,27316.66666666667,26975.0,0.002298165137614679,0
2020-07-09 08:10:46+00:00,7148.333333333332,7295.0,0.00025137614678899083,0
2020-07-27 13:25:51+00:00,2710.0,2430.833333333333,0.00014541284403669726,1
2020-06-22 10:34:54+00:00,22387.83333333333,27089.5,0.011513761467889908,1
2020-11-09 12:14:45+00:00,46358.5,44273.16666666666,0.004137614678899082,1
2020-12-16 04:59:42+00:00,8126.666666666668,10083.333333333334,0.028165137614678898,1
2020-04-12 11:32:01+00:00,87797.83333333331,87458.33333333331,0.019908256880733943,0
2020-10-25 00:00:02+00:00,30408.33333333333,29666.66666666667,0.2426605504587156,0
2020-07-06 12:05:42+00:00,13600.0,13766.666666666664,0.0005275229357798165,0
2021-01-17 16:01:40+00:00,10875.0,10475.0,0.0006055045871559633,0
2021-02-03 09:49:22+00:00,3102.5,2008.333333333333,0.00013256880733944953,1
2019-04-23 14:58:11+00:00,1650.0,1717.5,0.004238532110091743,1
2021-01-05 08:38:02+00:00,3076.666666666666,3195.833333333333,0.008440366972477064,0
2021-01-19 03:49:27+00:00,8525.0,10541.666666666666,0.002068807339449541,1
2020-11-26 05:25:52+00:00,5545.0,5351.666666666667,0.0023440366972477065,0
2020-06-23 10:48:09+00:00,10325.0,10166.666666666666,0.014174311926605504,0
2020-11-09 12:14:45+00:00,25083.33333333333,26700.0,0.004137614678899082,1
2020-12-14 13:41:43+00:00,13941.666666666664,13866.666666666664,0.004206422018348623,0
2020-08-11 13:53:59+00:00,1860.833333333333,1725.833333333333,0.002298165137614679,1
2020-07-27 15:16:06+00:00,1666.666666666667,1797.5,0.0031972477064220184,1
2021-01-17 11:03:44+00:00,171583.33333333337,170083.33333333337,0.001,0
2020-06-22 10:34:54+00:00,8200.0,8405.0,0.011513761467889908,0
2019-10-22 09:39:09+00:00,9921.666666666666,11858.333333333336,0.019954128440366974,1
2020-12-14 15:23:21+00:00,24975.0,25066.66666666667,0.0011422018348623854,0
2020-11-02 08:17:12+00:00,690000.0,702333.3333333335,0.0002169724770642202,0
2020-07-22 12:51:24+00:00,494750.0,507083.33333333326,0.000963302752293578,0
2020-11-12 02:40:50+00:00,23950.0,24200.0,0.0008944954128440367,0
2020-11-23 17:13:50+00:00,23091.66666666667,21233.33333333333,0.0011422018348623854,1
2021-01-28 05:35:29+00:00,3725.0,3704.166666666666,0.002614678899082569,0
2021-01-24 06:36:44+00:00,2189.1666666666665,2533.333333333333,0.0019128440366972478,1
2020-07-28 12:22:58+00:00,8370.0,8060.0,0.0008577981651376146,0
2020-08-12 07:24:20+00:00,4011.666666666666,3952.5,0.0016788990825688072,0
2021-01-26 13:23:01+00:00,24341.66666666667,25166.66666666667,0.0001926605504587156,0
2020-08-10 13:21:41+00:00,11937.5,12604.166666666664,0.0008577981651376146,1
2020-07-26 13:29:25+00:00,2518.333333333333,2710.0,0.00014541284403669726,1
2020-09-01 07:35:26+00:00,12226.5,12685.166666666664,0.008440366972477064,0
2020-04-28 07:25:36+00:00,12800.0,12716.666666666664,0.0045871559633027525,0
2019-12-22 14:27:51+00:00,17266.666666666668,17041.666666666668,0.004238532110091743,0
2020-11-26 05:25:52+00:00,29566.66666666667,29325.0,0.0023440366972477065,0
2018-08-30 06:10:36+00:00,91048.83333333331,93150.0,0.016467889908256882,0
2020-09-06 10:40:39+00:00,4207.5,3824.166666666666,0.0016422018348623854,1
2020-12-07 14:47:26+00:00,14291.666666666664,17683.333333333332,0.08256880733944955,1
2020-05-18 09:34:28+00:00,14383.333333333336,15058.333333333336,0.0005,1
2020-12-29 23:35:25+00:00,6273.333333333332,7145.0,0.0005,1
2020-04-02 09:10:42+00:00,1117.5,1146.6666666666667,0.005137614678899082,0
2019-10-30 00:39:59+00:00,4784.166666666667,4596.666666666667,0.0005,0
2020-11-26 05:25:52+00:00,9096.666666666666,9065.0,0.0023440366972477065,0
2020-04-01 11:12:44+00:00,10191.666666666666,12441.666666666664,2.2477064220183487e-05,1
2021-01-19 03:49:27+00:00,4162.5,4727.5,0.002068807339449541,1
2020-08-04 10:01:13+00:00,8240.0,8493.333333333334,0.00014541284403669726,0
2020-09-23 04:15:38+00:00,3230.0,3170.833333333333,0.0008944954128440367,0
2020-12-28 10:57:08+00:00,12125.0,11891.666666666664,8.165137614678899e-05,0
2020-09-14 09:15:01+00:00,9670.0,10216.666666666666,0.0031009174311926605,1
2020-11-12 03:04:53+00:00,1744.166666666667,1851.666666666667,0.0008944954128440367,1
2020-03-23 14:37:38+00:00,62233.33333333334,65800.0,0.004238532110091743,1
2020-07-15 21:51:14+00:00,3868.333333333334,3973.333333333334,0.000963302752293578,0
2019-05-12 01:50:29+00:00,89450.0,89716.66666666669,0.017385321100917433,0
2020-07-27 13:25:51+00:00,49091.66666666666,47008.33333333334,0.00014541284403669726,1
2019-02-19 12:33:41+00:00,1796.0,2549.5,0.004238532110091743,1
2020-12-08 07:30:24+00:00,23633.33333333333,26458.33333333333,0.0026513761467889907,1
2019-11-12 13:59:47+00:00,5540.0,6080.0,0.001353211009174312,1
2020-07-22 12:51:24+00:00,3700.0,3654.166666666666,0.000963302752293578,0
2019-06-18 14:27:21+00:00,2490.833333333333,2740.0,0.004238532110091743,1
2021-01-25 19:04:14+00:00,16125.0,16225.0,0.00041926605504587157,0
2020-09-02 08:30:04+00:00,179283.33333333337,183183.33333333328,0.02298165137614679,0
2019-03-25 14:04:47+00:00,32644.33333333333,37729.66666666666,0.004238532110091743,1
2019-12-17 08:34:13+00:00,1805.833333333333,2128.333333333333,1.5137614678899083e-05,1
2020-12-20 18:41:10+00:00,421000.0,405333.33333333326,0.01665137614678899,0
2019-06-18 14:27:21+00:00,8331.666666666666,8601.666666666666,0.004238532110091743,0
2020-12-23 07:29:42+00:00,8626.666666666666,8758.333333333334,0.008211009174311926,0
2020-09-22 04:37:12+00:00,65083.33333333334,62900.0,0.0016422018348623854,0
2019-04-24 08:35:23+00:00,20208.33333333333,21266.666666666668,0.02298165137614679,1
2021-01-27 12:02:47+00:00,942333.3333333336,912500.0,0.01963302752293578,0
2020-06-08 11:26:08+00:00,10183.333333333334,11900.0,0.002977064220183486,1
2021-01-07 10:00:11+00:00,54814.5,55024.66666666666,0.03986238532110092,0
