업로드 시간,해당일 평균 주가,다음날 평균 주가,influence,주가 변화율,라벨
2018-12-03 10:27:53+00:00,1758.333333333333,2285.0,14800.0,0.2995260663507111,1
2021-01-27 11:38:18+00:00,16916.666666666668,16975.0,181.0,0.003448275862068893,0
2020-05-27 05:59:33+00:00,14658.333333333336,13725.0,105000.0,-0.0636725412166005,1
2021-02-02 13:53:45+00:00,1221.6666666666667,1255.8333333333333,255.0,0.02796725784447464,0
2021-01-05 08:16:44+00:00,57616.66666666666,80750.0,548.0,0.4015041943881981,1
2020-02-11 08:14:50+00:00,4540.0,4613.333333333333,548.0,0.016152716593245162,0
2020-08-13 10:42:07+00:00,24875.0,24291.66666666667,14600.0,-0.023450586264656417,0
2020-10-22 17:06:04+00:00,26241.66666666667,25466.66666666667,2490.0,-0.029533185138139087,0
2020-05-26 09:37:58+00:00,7386.666666666668,8196.666666666666,1090.0,0.10965703971119108,1
2020-07-20 08:54:23+00:00,1115.0,1104.1666666666667,50100.0,-0.009715994020926688,0
2020-12-16 12:35:45+00:00,5293.333333333333,5503.333333333332,17900.0,0.03967254408060437,0
2018-08-30 06:10:36+00:00,32350.0,31975.0,35900.0,-0.011591962905718702,0
2019-10-24 04:59:43+00:00,11916.666666666664,12675.0,2380.0,0.06363636363636385,1
2020-12-16 07:52:54+00:00,58716.66666666666,73233.33333333331,548.0,0.2472324723247231,1
2021-01-19 10:00:01+00:00,1440.0,1423.333333333333,10800.0,-0.011574074074074285,0
2020-08-13 09:15:42+00:00,3859.166666666666,3500.0,50600.0,-0.09306845173828532,1
2020-08-12 12:47:25+00:00,85600.0,91600.0,4450.0,0.07009345794392523,1
2021-01-27 09:51:23+00:00,46541.66666666666,44266.66666666666,28700.0,-0.048880931065353635,1
2020-11-10 01:27:25+00:00,24916.66666666667,22466.66666666667,7420.0,-0.0983277591973244,1
2019-10-22 09:39:09+00:00,9921.666666666666,11858.333333333336,43500.0,0.195195699647237,1
2021-01-14 12:12:27+00:00,207250.0,209166.66666666663,4400.0,0.00924809006835526,0
2020-12-17 16:21:01+00:00,16641.666666666668,15958.333333333336,1670.0,-0.0410615923885828,1
2020-09-07 01:04:59+00:00,2950.0,3212.5,1950.0,0.08898305084745763,1
2020-06-02 09:08:32+00:00,47816.66666666666,48300.33333333334,1090.0,0.0101150226559781,0
2020-05-07 00:17:20+00:00,4101.666666666667,4147.5,2100.0,0.011174319382364815,0
2020-05-12 05:53:58+00:00,11041.666666666664,10350.0,1090.0,-0.06264150943396206,1
2020-05-07 00:17:20+00:00,8435.0,8145.0,2100.0,-0.03438055720213397,0
2020-05-26 08:21:06+00:00,11141.666666666664,14658.333333333336,18400.0,0.315632011967091,1
2020-10-19 01:38:14+00:00,16925.0,16304.166666666664,1090.0,-0.03668143771541127,0
2020-09-15 09:20:43+00:00,7388.333333333332,7366.666666666668,1090.0,-0.002932551319647766,0
2019-02-25 14:33:58+00:00,2153.333333333333,2428.333333333333,9240.0,0.1277089783281734,1
2020-09-22 04:37:12+00:00,357.0,353.66666666666674,3580.0,-0.009337068160597359,0
2020-08-11 08:55:40+00:00,8585.0,8791.666666666666,1090.0,0.02407299553484753,0
2020-11-11 06:58:38+00:00,4128.333333333333,4260.833333333333,5760.0,0.032095276544206706,0
2020-06-02 09:08:32+00:00,22566.66666666667,22241.66666666667,1090.0,-0.014401772525849331,0
2020-11-17 23:28:23+00:00,90750.0,94783.33333333331,163000.0,0.04444444444444423,1
2020-12-08 12:23:56+00:00,389612.5,351395.33333333326,17900.0,-0.0980901964558805,1
2020-06-14 15:12:13+00:00,123000.0,123000.0,3030.0,0.0,0
2020-08-05 12:02:28+00:00,57083.33333333334,57583.33333333334,1150.0,0.00875912408759124,0
2021-01-26 13:23:01+00:00,24341.66666666667,25166.66666666667,420.0,0.03389250256761382,0
2020-06-18 09:13:17+00:00,111121.83333333331,108458.83333333331,50100.0,-0.023964687407665164,0
2019-02-17 05:43:44+00:00,4901.666666666667,4824.166666666667,17500.0,-0.015810948656919413,0
2020-10-21 04:55:16+00:00,5050.0,5128.333333333333,1090.0,0.015511551155115454,0
2021-02-01 09:11:25+00:00,732500.0,751333.3333333335,192000.0,0.025711035267349476,0
2020-10-29 08:36:11+00:00,3095.0,4103.333333333333,39000.0,0.3257942918686052,1
2020-07-06 12:05:42+00:00,1684.166666666667,1711.666666666667,1150.0,0.016328550222662046,0
2020-12-22 07:22:04+00:00,74958.5,71673.33333333331,18400.0,-0.04382647287054418,1
2021-01-25 13:33:16+00:00,22200.0,21558.33333333333,5010.0,-0.028903903903904123,0
2019-04-29 09:44:46+00:00,4313.333333333333,4345.833333333333,1090.0,0.007534775888717156,0
2020-07-26 13:29:25+00:00,7691.666666666668,10016.666666666666,317.0,0.30227518959913297,1
2019-04-28 14:02:58+00:00,12711.0,13000.833333333336,78800.0,0.022801772742768917,0
2020-11-09 12:14:45+00:00,12000.0,11608.333333333336,9020.0,-0.03263888888888869,0
2020-07-06 12:05:42+00:00,1711.666666666667,1752.5,1150.0,0.02385589094449836,0
2019-05-22 01:25:06+00:00,6508.333333333332,6690.0,7390.0,0.02791293213828444,0
2021-01-20 12:28:40+00:00,4471.666666666667,4221.666666666667,181.0,-0.05590756615728661,1
2021-01-25 13:33:16+00:00,44058.33333333334,43866.66666666666,5010.0,-0.00435029317193159,0
2020-09-06 14:35:19+00:00,79816.66666666669,86783.33333333331,1950.0,0.08728335769471655,1
2020-04-02 08:29:04+00:00,13616.666666666664,14250.0,548.0,0.04651162790697693,1
2019-09-05 08:11:41+00:00,1200.0,1198.3333333333333,2380.0,-0.001388888888888952,0
2020-07-09 11:19:37+00:00,9133.333333333334,9591.666666666666,43500.0,0.05018248175182468,1
2020-03-02 09:59:44+00:00,1136.6666666666667,1216.6666666666667,1090.0,0.07038123167155425,1
2020-07-26 13:29:25+00:00,46650.0,49091.66666666666,317.0,0.05234012147195406,1
2019-11-07 08:43:11+00:00,17745.5,17713.666666666668,14800.0,-0.0017938820170371149,0
2020-08-04 09:17:37+00:00,133071.0,189670.33333333328,3570.0,0.4253318403959787,1
2020-06-22 12:15:12+00:00,25650.66666666667,24861.66666666667,473.0,-0.0307594344526458,0
2020-05-14 10:24:25+00:00,8221.666666666666,8233.333333333334,473.0,0.0014190147982973296,0
2020-12-23 02:59:19+00:00,2975.0,2987.5,529000.0,0.004201680672268907,0
2020-07-27 13:25:51+00:00,2710.0,2430.833333333333,317.0,-0.10301353013530147,1
2021-01-11 11:52:47+00:00,167050.0,173100.0,21200.0,0.0362167015863514,0
2020-10-19 05:47:41+00:00,6860.0,6835.0,1640.0,-0.003644314868804665,0
2020-11-12 09:01:29+00:00,2620.833333333333,3176.666666666666,7560.0,0.21208267090620025,1
2020-05-26 06:53:58+00:00,7386.666666666668,8196.666666666666,16500.0,0.10965703971119108,1
2020-05-20 07:00:19+00:00,4878.333333333333,4923.333333333333,14700.0,0.009224461906388795,0
2020-12-07 07:23:31+00:00,8576.666666666666,8466.666666666666,937.0,-0.012825495530509134,0
2020-05-07 10:11:01+00:00,2880.0,2950.833333333333,473.0,0.0245949074074073,0
2021-01-25 13:33:16+00:00,22200.0,21558.33333333333,5010.0,-0.028903903903904123,0
2021-01-19 07:21:48+00:00,7175.0,8026.666666666668,236.0,0.11869918699187007,1
2020-12-09 14:52:27+00:00,14316.666666666664,14391.666666666664,1100.0,0.005238649592549477,0
2020-12-23 08:23:25+00:00,1981.666666666667,1810.833333333333,1090.0,-0.08620689655172444,1
2020-05-07 10:11:01+00:00,110071.83333333331,119491.66666666669,473.0,0.08557896282881973,1
2020-09-03 09:30:48+00:00,41662.16666666666,37941.16666666666,28300.0,-0.08931364587375439,1
2020-07-30 05:22:07+00:00,1843.333333333333,1869.166666666667,317.0,0.014014466546112448,0
2020-12-01 08:08:24+00:00,8210.0,8280.0,1090.0,0.008526187576126675,0
2021-01-19 03:49:27+00:00,5210.0,5833.333333333332,4510.0,0.11964171465131135,1
2021-01-27 04:32:09+00:00,66250.0,65866.66666666669,2250.0,-0.005786163522012285,0
2020-12-08 12:23:56+00:00,224811.5,206082.66666666663,17900.0,-0.08330905373316477,1
2020-05-07 00:17:20+00:00,12750.0,13366.666666666664,2100.0,0.04836601307189523,1
2020-08-24 10:30:07+00:00,10006.666666666666,9795.0,2030.0,-0.021152564956695482,0
2020-09-16 08:30:08+00:00,12375.0,12233.333333333336,3580.0,-0.011447811447811252,0
2021-01-18 00:32:11+00:00,2271.6666666666665,2168.333333333333,203.0,-0.04548789435069706,1
2020-02-04 06:53:06+00:00,2001.666666666667,2048.333333333333,19900.0,0.023313905079100444,0
2020-07-26 13:29:25+00:00,4045.0,4651.666666666667,317.0,0.14997939843428107,1
2020-10-29 08:36:11+00:00,3963.333333333334,4551.666666666667,39000.0,0.14844407064760293,1
2021-01-12 06:10:29+00:00,89900.0,90083.33333333331,19900.0,0.0020393029291803553,0
2020-12-08 12:23:56+00:00,166013.66666666663,147168.16666666663,17900.0,-0.1135177625938427,1
2020-12-13 00:00:09+00:00,15725.0,15616.666666666664,229.0,-0.0068892421833599855,0
2019-12-25 15:56:46+00:00,1087.8333333333333,954.5,3580.0,-0.12256779531178175,1
2020-09-07 01:04:59+00:00,27766.66666666667,27733.33333333333,1950.0,-0.00120048019207718,0
2019-12-22 14:27:51+00:00,3846.666666666666,3935.0,9240.0,0.02296360485268647,0
2020-06-04 04:38:12+00:00,21100.0,20183.33333333333,1950.0,-0.04344391785150102,1
2021-01-28 05:35:29+00:00,2118.333333333333,2115.833333333333,5700.0,-0.0011801730920535016,0
2020-10-07 05:42:05+00:00,15058.333333333336,15116.666666666664,1640.0,0.003873824017708587,0
2021-02-01 07:37:02+00:00,2999.166666666666,2447.5,5700.0,-0.18393998332870226,1
2020-04-01 11:09:24+00:00,12750.0,13616.666666666664,103.0,0.06797385620915014,1
2021-01-27 09:03:11+00:00,24408.33333333333,22716.66666666667,30900.0,-0.06930693069306892,1
2020-03-04 01:08:39+00:00,1678.333333333333,1723.333333333333,19900.0,0.02681231380337637,0
2019-06-18 14:27:21+00:00,729.8333333333335,953.0,9240.0,0.3057775747887643,1
2020-04-06 01:28:10+00:00,9128.333333333334,9260.0,1100.0,0.014423954719737016,0
2020-07-15 06:30:02+00:00,1725.0,1748.333333333333,7040.0,0.013526570048309004,0
2020-08-06 09:36:48+00:00,3048.0,2781.0,1090.0,-0.08759842519685039,1
2019-01-23 12:37:56+00:00,4204.0,3967.5,43400.0,-0.056255946717411985,1
2020-11-26 05:22:30+00:00,60283.33333333334,60550.0,61400.0,0.004423555432678854,0
2020-12-09 09:59:53+00:00,2241.6666666666665,2010.0,5110.0,-0.10334572490706312,1
2020-03-12 04:39:04+00:00,11275.0,9783.333333333334,706.0,-0.1322985957132298,1
2020-07-08 06:01:30+00:00,1089.1666666666667,1094.1666666666667,1950.0,0.0045906656465187455,0
2020-07-15 06:54:10+00:00,4007.5,4056.666666666666,776.0,0.012268662923684606,0
2020-10-22 05:05:09+00:00,2415.833333333333,2327.5,1640.0,-0.03656433252845797,0
2020-05-20 06:33:41+00:00,11258.333333333336,11625.0,1950.0,0.0325684678016282,0
2021-01-06 03:19:51+00:00,862.5,1091.6666666666667,1090.0,0.2657004830917875,1
2019-08-19 08:23:25+00:00,1070.0,1125.0,1390.0,0.0514018691588785,1
2020-10-19 01:38:14+00:00,8076.666666666668,7256.666666666668,1090.0,-0.10152703260420964,1
2020-11-24 07:00:04+00:00,3510.833333333333,3717.5,105000.0,0.058865416567766525,1
2020-07-01 02:36:28+00:00,11691.666666666664,11591.666666666664,11600.0,-0.008553100498930866,0
2021-01-25 07:08:18+00:00,46266.66666666666,47958.33333333334,17900.0,0.0365634005763693,0
2020-07-06 11:21:23+00:00,4698.333333333333,6168.333333333332,473.0,0.31287690670450496,1
2020-07-21 07:47:09+00:00,9143.333333333334,12108.333333333336,2380.0,0.3242799854174264,1
2020-06-22 12:15:12+00:00,19475.0,26300.0,473.0,0.3504492939666239,1
2020-08-24 11:02:07+00:00,60150.0,63500.0,2730.0,0.05569409808811305,1
2020-12-23 02:56:53+00:00,42025.0,35191.666666666664,1950.0,-0.1626016260162602,1
2020-10-21 02:53:36+00:00,34883.333333333336,34483.333333333336,163000.0,-0.011466794075489726,0
2020-02-11 08:14:50+00:00,2617.5,3147.5,548.0,0.20248328557784145,1
2021-01-17 00:48:41+00:00,18083.33333333333,18975.0,1430.0,0.049308755760368944,1
2019-04-17 01:00:02+00:00,35483.333333333336,35333.333333333336,22400.0,-0.004227336777829967,0
2019-12-17 14:32:10+00:00,5000.0,5066.666666666667,9240.0,0.013333333333333391,0
2021-01-25 13:33:16+00:00,46116.66666666666,45050.0,5010.0,-0.023129743404408903,0
2020-06-18 07:00:09+00:00,982.0,999.6666666666664,14700.0,0.01799049558723666,0
2020-07-20 07:40:34+00:00,78083.33333333331,80066.66666666669,548.0,0.025400213447172332,0
2020-07-06 08:21:15+00:00,1500.0,1731.666666666667,548.0,0.15444444444444466,1
2019-11-14 11:08:18+00:00,5050.0,5308.333333333333,3660.0,0.05115511551155109,1
2020-08-11 02:07:37+00:00,6308.333333333332,7185.0,35200.0,0.13896961690885096,1
2020-12-01 08:08:24+00:00,9620.0,10758.333333333334,1090.0,0.1183298683298684,1
2020-09-16 08:27:57+00:00,15500.0,15466.666666666664,1300.0,-0.0021505376344087587,0
2020-12-21 11:33:47+00:00,125383.33333333331,131233.33333333337,17900.0,0.046656918782401115,1
2020-03-22 13:49:08+00:00,7995.0,7960.0,32000.0,-0.004377736085053158,0
2021-02-02 13:53:45+00:00,4266.666666666667,4330.0,255.0,0.014843749999999928,0
2021-02-02 13:17:41+00:00,40350.0,40125.0,21100.0,-0.005576208178438661,0
2020-08-11 09:46:46+00:00,2793.333333333333,2544.1666666666665,4170.0,-0.08920047732696892,1
2019-10-16 12:39:51+00:00,23875.0,25450.0,1360.0,0.06596858638743455,1
2020-12-14 13:41:43+00:00,13941.666666666664,13866.666666666664,9170.0,-0.005379557680812911,0
2019-12-12 09:31:13+00:00,2559.1666666666665,2476.6666666666665,1090.0,-0.03223705633344188,0
2020-07-15 21:51:14+00:00,1655.833333333333,1579.166666666667,2100.0,-0.046300956215399744,1
2019-12-22 14:27:51+00:00,4985.833333333333,4902.5,9240.0,-0.016714023065351767,0
2021-01-27 02:07:52+00:00,16591.666666666668,15758.333333333336,12900.0,-0.05022601707684573,1
2020-07-07 07:54:04+00:00,9290.0,9330.0,3660.0,0.004305705059203444,0
2019-12-17 14:32:10+00:00,24308.33333333333,26058.33333333333,9240.0,0.07199177236887214,1
2019-12-22 14:27:51+00:00,17266.666666666668,17041.666666666668,9240.0,-0.01303088803088803,0
2020-06-03 15:22:46+00:00,1445.833333333333,1445.833333333333,2520.0,0.0,0
2020-12-28 13:07:17+00:00,34908.333333333336,35141.666666666664,17900.0,0.006684172833611701,0
2020-11-10 10:17:44+00:00,103250.0,102000.0,548.0,-0.012106537530266344,0
2020-07-02 02:39:28+00:00,19633.33333333333,19550.0,11600.0,-0.0042444821731746265,0
2020-08-24 11:13:32+00:00,58683.33333333334,57500.0,1090.0,-0.020164725930133645,0
2020-07-06 11:21:23+00:00,303277.33333333326,300167.66666666674,473.0,-0.010253541313121034,0
2020-05-06 07:39:17+00:00,3596.666666666666,4398.333333333333,4140.0,0.2228915662650604,1
2019-01-23 12:37:56+00:00,3897.5,3678.333333333334,43400.0,-0.056232627752832866,1
2020-08-10 13:49:37+00:00,27175.0,26883.33333333333,5010.0,-0.010732904017172824,0
2020-12-13 12:31:41+00:00,19875.0,19233.33333333333,1100.0,-0.032285115303983467,0
2021-01-14 09:14:59+00:00,161050.0,150883.33333333337,17900.0,-0.06312739314912529,1
2021-01-18 06:00:14+00:00,435250.0,429750.0,105000.0,-0.01263641585295807,0
2021-01-20 03:00:42+00:00,24391.66666666667,24316.66666666667,1950.0,-0.003074820635462931,0
2020-05-18 09:34:28+00:00,14383.333333333336,15058.333333333336,1090.0,0.046929316338354565,1
2020-12-09 12:13:43+00:00,32508.33333333333,32325.0,17900.0,-0.005639579594975499,0
2020-11-17 12:01:50+00:00,2730.833333333333,2426.6666666666665,2720.0,-0.1113823619163869,1
2020-07-22 14:33:36+00:00,2135.833333333333,2020.833333333333,5010.0,-0.05384315255559891,1
2021-01-28 15:47:39+00:00,137333.33333333337,141750.0,2380.0,0.03216019417475699,0
2021-01-17 16:01:40+00:00,22216.66666666667,20116.666666666668,1320.0,-0.09452363090772707,1
2020-06-18 05:26:19+00:00,153333.33333333337,145083.33333333337,1950.0,-0.053804347826086944,1
2020-11-24 10:22:36+00:00,2065.833333333333,2947.5,180000.0,0.4267849939491733,1
2020-07-21 10:31:30+00:00,29608.33333333333,29383.33333333333,30900.0,-0.00759921193357726,0
2020-10-07 11:00:22+00:00,3977.5,4476.666666666667,36300.0,0.12549759061386975,1
2020-07-07 09:22:37+00:00,15175.0,16066.666666666664,37900.0,0.05875892366831395,1
2020-12-22 23:35:23+00:00,53566.66666666666,54816.66666666666,6250.0,0.023335407591785942,0
2021-01-19 03:49:27+00:00,55066.66666666666,55116.66666666666,4510.0,0.0009079903147699759,0
2019-11-28 08:52:46+00:00,6183.333333333332,6158.333333333332,5930.0,-0.0040431266846361206,0
2020-09-17 10:12:36+00:00,4493.333333333333,4195.0,2380.0,-0.06639465875370912,1
2020-12-16 08:01:49+00:00,3755.833333333334,4256.666666666667,509.0,0.13334812513867308,1
2021-02-01 07:37:02+00:00,3046.666666666666,2083.333333333333,5700.0,-0.31619256017505465,1
2020-07-15 06:30:01+00:00,1096.6666666666667,1066.6666666666667,7040.0,-0.027355623100303948,0
2020-09-07 01:04:59+00:00,923.3333333333336,892.6666666666665,1950.0,-0.033212996389892134,0
2021-01-25 13:33:16+00:00,44058.33333333334,43866.66666666666,5010.0,-0.00435029317193159,0
2020-12-08 02:54:23+00:00,162083.33333333337,161750.0,60400.0,-0.002056555269923118,0
2020-07-14 10:26:46+00:00,13916.666666666664,12258.333333333336,28300.0,-0.11916167664670625,1
2021-01-20 10:10:48+00:00,68250.0,74616.66666666669,39000.0,0.09328449328449356,1
2020-12-23 07:29:42+00:00,5330.0,5331.666666666667,17900.0,0.00031269543464671097,0
2021-01-26 08:52:35+00:00,6446.666666666668,7806.666666666668,17900.0,0.21096173733195445,1
2021-01-26 01:55:26+00:00,1639.166666666667,1637.5,4210.0,-0.001016776817488746,0
2021-01-27 11:38:18+00:00,6883.333333333332,6588.333333333332,181.0,-0.042857142857142864,1
2020-01-20 08:39:08+00:00,16416.666666666668,16108.333333333336,9200.0,-0.0187817258883248,0
2020-02-13 05:57:49+00:00,7760.0,8298.333333333334,7390.0,0.06937285223367705,1
2020-12-21 02:59:50+00:00,52583.33333333334,53283.33333333334,1950.0,0.013312202852614894,0
2020-05-14 10:24:25+00:00,85283.33333333331,85200.0,473.0,-0.0009771350400623094,0
2020-12-01 23:22:21+00:00,3854.166666666666,3920.0,937.0,0.01708108108108124,0
2020-04-01 11:12:44+00:00,8711.666666666666,8281.666666666666,49.0,-0.04935909699636503,1
2020-06-11 07:52:37+00:00,98566.66666666669,93050.0,11600.0,-0.05596888738586424,1
2020-07-08 08:17:01+00:00,7201.666666666668,7380.0,43500.0,0.02476278639203871,0
2020-10-25 10:00:10+00:00,3981.666666666666,5393.333333333333,3960.0,0.35454164922561754,1
2021-02-04 07:52:34+00:00,3510.0,4370.833333333333,548.0,0.2452516619183285,1
2020-12-16 08:07:48+00:00,7513.333333333332,7090.0,2970.0,-0.0563442768411711,1
2020-01-29 14:59:36+00:00,4410.0,4730.0,548.0,0.07256235827664399,1
2019-01-09 13:33:21+00:00,866.0,1336.6666666666667,3390.0,0.5434949961508854,1
2020-10-05 12:26:15+00:00,7526.666666666668,8000.0,2020.0,0.06288751107174474,1
2020-11-17 12:01:50+00:00,1487.5,1333.3333333333333,2720.0,-0.1036414565826331,1
2020-12-01 08:08:24+00:00,2209.1666666666665,2317.0,1090.0,0.048811769143719416,1
2020-07-28 12:22:58+00:00,8370.0,8060.0,1870.0,-0.037037037037037035,0
2020-05-05 06:27:35+00:00,5541.666666666668,5581.666666666668,3960.0,0.007218045112781953,0
2020-09-09 02:26:57+00:00,23558.33333333333,23466.66666666667,1950.0,-0.0038910505836571773,0
2020-12-14 06:29:49+00:00,3232.5,3222.5,1090.0,-0.003093580819798917,0
2020-12-21 02:59:50+00:00,19158.33333333333,19025.0,1950.0,-0.006959547629403836,0
2019-04-17 01:00:02+00:00,35483.333333333336,35333.333333333336,22400.0,-0.004227336777829967,0
2021-01-21 09:48:35+00:00,13791.666666666664,14116.666666666664,9020.0,0.02356495468277946,0
2020-12-21 13:57:42+00:00,2095.833333333333,2560.833333333333,834.0,0.221868787276342,1
2019-12-17 14:32:10+00:00,1475.0,1694.166666666667,9240.0,0.14858757062146913,1
2020-11-26 07:43:44+00:00,6655.0,7593.333333333332,3250.0,0.14099674430252926,1
2019-11-20 00:43:09+00:00,1229.1666666666667,1237.5,1100.0,0.006779661016949091,0
2019-04-17 01:00:02+00:00,2576.6666666666665,2566.6666666666665,22400.0,-0.0038809831824062092,0
2021-01-10 13:31:28+00:00,56116.66666666666,57766.66666666666,11800.0,0.029403029403029413,0
2021-02-01 12:27:48+00:00,22491.66666666667,22250.0,62.0,-0.010744720266765682,0
2021-01-25 13:21:01+00:00,3695.833333333334,3660.0,2320.0,-0.00969560315670817,0
2019-05-27 10:32:55+00:00,2520.0,2935.0,16100.0,0.16468253968253968,1
2020-06-09 14:03:08+00:00,1962.0,1970.833333333333,1740.0,0.004502208630648843,0
2020-12-07 07:23:31+00:00,17858.333333333332,17783.333333333332,937.0,-0.004199720018665422,0
2020-12-21 11:33:47+00:00,5431.666666666667,5431.666666666667,17900.0,0.0,0
2021-02-02 16:26:14+00:00,26633.33333333333,28800.0,787.0,0.08135168961201522,1
2020-10-25 00:00:02+00:00,233583.33333333328,234916.66666666663,529000.0,0.0057081698180521286,0
2019-07-18 14:28:21+00:00,16500.0,17833.333333333332,9240.0,0.08080808080808073,1
2021-01-25 13:21:01+00:00,16758.333333333332,19808.33333333333,2320.0,0.18199900546991526,1
