업로드 시간,해당일 평균 주가,다음날 평균 주가,influence,주가 변화율,라벨,influence_score
2019-03-25 14:04:47+00:00,2754.166666666666,3449.166666666666,484.0,0.2523449319213314,1,0.6
2021-01-07 10:00:11+00:00,15491.666666666664,15758.333333333336,1424.0,0.01721355567509445,0,0.9
2020-05-18 09:34:28+00:00,1387.333333333333,1471.833333333333,368.0,0.060908217203267674,1,0.4
2021-02-03 10:35:36+00:00,3897.5,4025.0,49.0,0.0327132777421424,0,0.1
2020-08-06 12:17:39+00:00,57133.33333333334,57316.66666666666,358.0,0.0032088681446904416,0,0.3
2020-02-11 08:14:50+00:00,2617.5,3147.5,5.0,0.20248328557784145,1,0
2020-08-25 08:46:44+00:00,27708.33333333333,34033.333333333336,1387.0,0.2282706766917296,1,0.9
2020-09-22 12:10:13+00:00,29882.83333333333,29161.16666666667,2141.0,-0.02414987423102418,0,0.9
2020-12-01 08:08:24+00:00,2966.666666666666,3102.5,368.0,0.0457865168539328,1,0.4
2020-10-25 00:00:02+00:00,30408.33333333333,29666.66666666667,853.0,-0.02439024390243871,0,0.8
2019-11-28 08:52:46+00:00,1497.5,1594.166666666667,400.0,0.06455203116304974,1,0.5
2021-01-27 22:17:54+00:00,24416.66666666667,23616.66666666667,472.0,-0.03276450511945392,0,0.5
2020-04-22 10:43:01+00:00,2570.833333333333,3537.5,300.0,0.37601296596434375,1,0.3
2020-04-27 08:29:25+00:00,5191.666666666667,5183.333333333333,365.0,-0.0016051364365972276,0,0.3
2020-12-07 06:00:10+00:00,28716.66666666667,29891.66666666667,11951.0,0.04091700522344747,1,0.9
2020-12-01 19:21:37+00:00,1895.833333333333,1806.666666666667,334.0,-0.04703296703296672,1,0.3
2021-01-06 12:02:43+00:00,8078.333333333332,8530.0,59.0,0.055910872704766,1,0.1
2020-08-11 13:53:59+00:00,26883.33333333333,25800.0,471.0,-0.04029758214507112,1,0.5
2021-01-17 11:03:44+00:00,58433.33333333334,58466.66666666666,126.0,0.0005704506560179223,0,0.2
2020-02-10 23:16:11+00:00,1296.6666666666667,1290.8333333333333,368.0,-0.004498714652956415,0,0.4
2021-02-03 09:49:22+00:00,1185.0,1196.6666666666667,47.0,0.00984528832630105,0,0.1
2019-05-22 01:25:06+00:00,5293.333333333333,5603.333333333332,820.0,0.058564231738035086,1,0.8
2020-05-14 10:24:25+00:00,251590.83333333328,241118.16666666663,1332.0,-0.041625787902977364,1,0.9
2021-01-18 09:45:58+00:00,1906.666666666667,1733.333333333333,1413.0,-0.09090909090909123,1,0.9
2020-06-23 08:04:18+00:00,2720.0,2663.333333333333,5.0,-0.020833333333333443,0,0
2020-09-01 14:18:22+00:00,10166.666666666666,10183.333333333334,905.0,0.0016393442622952017,0,0.8
2019-12-22 14:27:51+00:00,30108.33333333333,29975.0,484.0,-0.00442845280929959,0,0.6
2021-02-01 09:35:59+00:00,31766.66666666667,32900.0,6293.0,0.035676810073452095,0,0.9
2021-01-25 09:06:15+00:00,790333.3333333335,794166.6666666665,20.0,0.004850274145929594,0,0
2018-12-04 18:26:10+00:00,3310.833333333333,2924.166666666666,466.0,-0.11678832116788332,1,0.5
2020-12-07 14:47:26+00:00,78000.0,86266.66666666669,369.0,0.10598290598290623,1,0.4
2020-05-14 10:24:25+00:00,9293.333333333334,8766.666666666666,1332.0,-0.056671449067431975,1,0.9
2020-12-17 16:21:01+00:00,73466.66666666669,73333.33333333331,35.0,-0.0018148820326684047,0,0
2019-12-29 08:59:13+00:00,2034.166666666667,2041.666666666667,131.0,0.003687013519049569,0,0.2
2019-11-07 08:43:11+00:00,20391.666666666668,20291.666666666668,973.0,-0.004903964037597058,0,0.8
2020-09-07 06:45:41+00:00,65116.66666666666,62583.33333333334,1252.0,-0.038904530330176317,0,0.9
2018-12-03 10:27:53+00:00,1758.333333333333,2285.0,973.0,0.2995260663507111,1,0.8
2020-10-21 09:02:06+00:00,3940.0,4183.333333333333,5.0,0.06175972927241955,1,0
2020-08-04 10:01:13+00:00,8240.0,8493.333333333334,28.0,0.030744336569579363,0,0
2020-05-26 08:21:42+00:00,1171.6666666666667,1378.333333333333,5.0,0.17638691322901814,1,0
2021-01-18 00:32:11+00:00,6213.333333333332,5971.666666666668,25.0,-0.03889484978540735,0,0
2021-01-28 05:35:29+00:00,3404.166666666666,3405.833333333333,38.0,0.0004895960832314233,0,0.1
2020-08-13 03:49:26+00:00,34683.333333333336,34475.0,682.0,-0.00600672753483909,0,0.7
2020-01-30 12:42:57+00:00,24266.66666666667,24633.33333333333,6.0,0.01510989010988971,0,0
2021-01-19 10:24:18+00:00,3008.333333333333,3237.5,905.0,0.07617728531855966,1,0.8
2019-12-17 14:32:10+00:00,23691.66666666667,24091.66666666667,484.0,0.01688357368976433,0,0.6
2020-06-23 10:48:09+00:00,1504.0,1479.333333333333,604.0,-0.016400709219858357,0,0.7
2021-02-02 08:18:09+00:00,360500.0,351416.66666666674,99.0,-0.02519648636153469,0,0.1
2020-11-03 05:21:01+00:00,11666.666666666664,11733.333333333336,472.0,0.005714285714286132,0,0.5
2020-10-21 09:02:06+00:00,8700.0,11400.0,5.0,0.3103448275862069,1,0
2020-10-19 05:47:41+00:00,3675.0,3552.5,472.0,-0.03333333333333333,0,0.5
2021-01-25 06:50:31+00:00,86866.66666666669,88666.66666666669,705.0,0.020721412125863387,0,0.8
2020-07-27 15:16:06+00:00,1680.833333333333,2057.5,408.0,0.22409519087754112,1,0.5
2020-12-01 08:08:24+00:00,2209.1666666666665,2317.0,368.0,0.048811769143719416,1,0.4
2020-06-11 07:52:37+00:00,98566.66666666669,93050.0,96.0,-0.05596888738586424,1,0.1
2020-10-28 08:00:09+00:00,5765.0,5835.0,438.0,0.012142237640936688,0,0.5
2020-08-27 08:17:28+00:00,2883.333333333333,2988.333333333333,5.0,0.03641618497109827,0,0
2020-07-22 12:51:24+00:00,23466.66666666667,24216.66666666667,190.0,0.031960227272727265,0,0.2
2020-07-22 12:51:24+00:00,2020.0,2010.0,190.0,-0.0049504950495049506,0,0.2
2020-07-14 10:26:46+00:00,13916.666666666664,12258.333333333336,721.0,-0.11916167664670625,1,0.8
2020-08-13 12:32:54+00:00,117000.0,115250.0,358.0,-0.01495726495726496,0,0.3
2020-10-07 08:09:14+00:00,4050.833333333334,4035.833333333334,391.0,-0.003702941781526434,0,0.5
2020-04-20 08:32:47+00:00,2038.333333333333,3054.333333333333,504.0,0.4984464431725266,1,0.6
2019-12-22 14:27:51+00:00,2957.5,3194.166666666666,484.0,0.0800225415610029,1,0.6
2019-12-16 10:52:54+00:00,2557.5,2569.1666666666665,368.0,0.004561746497230309,0,0.4
2021-02-04 07:52:34+00:00,8633.333333333334,14400.0,5.0,0.6679536679536678,1,0
2021-02-02 02:03:30+00:00,3912.5,4497.5,687.0,0.14952076677316295,1,0.7
2021-01-27 09:12:51+00:00,7700.0,11025.0,5.0,0.4318181818181818,1,0
2019-12-05 01:53:55+00:00,2717.5,2296.6666666666665,14.0,-0.1548604722477768,1,0
2020-07-20 07:40:34+00:00,2552.5,2616.6666666666665,5.0,0.0251387528566764,0,0
2021-01-19 03:49:27+00:00,5210.0,5833.333333333332,418.0,0.11964171465131135,1,0.5
2020-12-22 23:33:18+00:00,758.5,1206.6666666666667,517.0,0.5908591518347617,1,0.6
2020-07-21 12:39:16+00:00,11516.666666666664,10516.666666666666,162.0,-0.08683068017366123,1,0.2
2020-07-26 13:29:25+00:00,46650.0,49091.66666666666,28.0,0.05234012147195406,1,0
2021-01-28 05:35:29+00:00,49550.0,49558.33333333334,38.0,0.0001681802892702933,0,0.1
2020-12-22 23:35:23+00:00,53566.66666666666,54816.66666666666,517.0,0.023335407591785942,0,0.6
2019-06-11 05:54:03+00:00,26391.66666666667,27325.0,504.0,0.03536469845279425,0,0.6
2020-06-08 11:26:08+00:00,10183.333333333334,11900.0,149.0,0.16857610474631746,1,0.2
2020-07-01 08:15:34+00:00,13791.666666666664,13841.666666666664,1252.0,0.003625377643504532,0,0.9
2018-12-03 10:27:53+00:00,4482.5,5226.666666666667,973.0,0.16601598810187773,1,0.8
2021-01-17 11:03:44+00:00,226750.0,205666.66666666663,126.0,-0.09298052186696083,1,0.2
2021-02-02 13:53:45+00:00,1270.8333333333333,1289.1666666666667,21.0,0.014426229508196841,0,0
2020-09-03 14:16:28+00:00,2364.1666666666665,2213.333333333333,46.0,-0.06379978850898843,1,0.1
2021-01-05 08:16:44+00:00,57616.66666666666,80750.0,5.0,0.4015041943881981,1,0
2019-11-20 00:43:09+00:00,2824.166666666666,2852.5,494.0,0.010032457952198506,0,0.6
2020-04-21 07:00:14+00:00,11191.666666666664,10725.0,365.0,-0.04169769173492161,1,0.3
2020-12-14 06:29:49+00:00,3065.0,2985.0,368.0,-0.026101141924959215,0,0.4
2021-01-05 12:27:58+00:00,8846.666666666666,9413.333333333334,33.0,0.06405425772419003,1,0
2019-12-26 08:21:21+00:00,2881.666666666666,3133.333333333333,48.0,0.0873337189126664,1,0.1
2021-01-25 13:33:16+00:00,17666.666666666668,17433.333333333332,471.0,-0.013207547169811457,0,0.5
2020-07-26 13:29:25+00:00,46650.0,49091.66666666666,28.0,0.05234012147195406,1,0
2021-01-19 03:49:27+00:00,55066.66666666666,55116.66666666666,418.0,0.0009079903147699759,0,0.5
2020-10-26 03:07:20+00:00,8098.333333333332,7753.333333333332,682.0,-0.04260135830417782,1,0.7
2020-02-20 07:19:17+00:00,8718.333333333334,13516.666666666664,504.0,0.5503727776715729,1,0.6
2019-12-04 06:12:04+00:00,1498.333333333333,1500.0,557.0,0.001112347052280514,0,0.6
2020-05-07 10:11:01+00:00,8273.333333333334,12191.666666666664,1332.0,0.4736099919419819,1,0.9
2021-01-21 09:48:35+00:00,13025.0,15316.666666666664,905.0,0.17594369801663448,1,0.8
2020-08-06 09:39:48+00:00,62833.33333333334,60933.33333333334,28.0,-0.030238726790450924,0,0
2019-06-24 07:14:45+00:00,5770.0,6755.0,504.0,0.1707105719237435,1,0.6
2020-09-14 09:15:01+00:00,9173.333333333334,9431.666666666666,438.0,0.028161337209302188,0,0.5
2020-12-20 23:53:03+00:00,10275.0,9820.0,323.0,-0.044282238442822384,1,0.3
2019-06-18 14:27:21+00:00,31575.0,34050.0,484.0,0.07838479809976248,1,0.6
2020-09-02 22:16:02+00:00,454750.0,453833.33333333326,1171.0,-0.0020157595748581517,0,0.8
2019-12-22 14:27:51+00:00,4985.833333333333,4902.5,484.0,-0.016714023065351767,0,0.6
2020-12-20 23:53:03+00:00,10741.666666666666,10866.666666666666,323.0,0.011636927851047323,0,0.3
2021-01-25 13:33:16+00:00,44058.33333333334,43866.66666666666,471.0,-0.00435029317193159,0,0.5
2019-12-17 14:32:10+00:00,16250.0,16675.0,484.0,0.026153846153846156,0,0.6
2021-01-11 21:15:00+00:00,4095.0,3986.666666666666,134.0,-0.026455026455026603,0,0.2
2019-04-17 01:00:02+00:00,3359.166666666666,3399.166666666666,821.0,0.011907715207144629,0,0.8
2020-10-22 21:36:38+00:00,2690.833333333333,3137.5,250.0,0.16599566429235071,1,0.3
2021-01-24 15:27:55+00:00,6788.333333333332,6768.333333333332,432.0,-0.002946231279155414,0,0.5
2020-06-29 13:15:00+00:00,40091.66666666666,42458.333333333336,4168.0,0.05903138640615287,1,0.9
2020-07-14 10:06:54+00:00,13916.666666666664,12258.333333333336,2522.0,-0.11916167664670625,1,0.9
2021-01-27 09:03:11+00:00,45658.33333333334,42741.66666666666,604.0,-0.0638802701222855,1,0.7
2020-02-11 08:14:50+00:00,716.3333333333335,699.5,5.0,-0.023499302000930877,0,0
2020-05-18 06:47:03+00:00,6640.0,6680.0,11951.0,0.006024096385542169,0,0.9
2020-12-20 12:11:47+00:00,4047.5,4898.333333333333,18.0,0.21021206506073697,1,0
2021-01-25 13:33:16+00:00,22200.0,21558.33333333333,471.0,-0.028903903903904123,0,0.5
2020-12-20 23:53:03+00:00,15958.333333333336,15683.333333333336,323.0,-0.017232375979112268,0,0.3
2020-04-20 12:28:51+00:00,122000.0,111250.0,443.0,-0.08811475409836066,1,0.5
2020-12-22 23:12:05+00:00,82033.33333333331,86633.33333333331,96.0,0.0560747663551402,1,0.1
2020-04-22 12:59:16+00:00,2839.166666666666,3570.833333333333,1266.0,0.2577047255650134,1,0.9
2020-06-17 06:00:37+00:00,14075.0,14516.666666666664,11951.0,0.031379514505624456,0,0.9
2020-03-10 12:35:35+00:00,17916.666666666668,14591.666666666664,323.0,-0.1855813953488374,1,0.3
2020-01-29 05:15:50+00:00,6228.333333333332,6498.333333333332,808.0,0.043350280974043365,1,0.8
2020-05-26 15:21:28+00:00,6110.0,6231.666666666668,484.0,0.0199127114020733,0,0.6
2021-01-28 15:47:39+00:00,137333.33333333337,141750.0,432.0,0.03216019417475699,0,0.5
2020-10-22 05:05:09+00:00,4183.333333333333,4159.166666666667,472.0,-0.00577689243027874,0,0.5
2020-06-18 09:13:17+00:00,8776.666666666666,9076.666666666666,1387.0,0.034181541967337636,0,0.9
2020-09-23 04:15:38+00:00,1297.5,1265.0,682.0,-0.02504816955684008,0,0.7
2020-12-07 12:04:28+00:00,2323.333333333333,2571.6666666666665,163.0,0.10688665710186522,1,0.2
2020-12-16 10:07:04+00:00,8126.666666666668,10083.333333333334,119.0,0.2407711238720261,1,0.2
2021-01-25 13:21:01+00:00,46116.66666666666,45050.0,278.0,-0.023129743404408903,0,0.3
2020-05-26 08:21:42+00:00,2803.333333333333,3195.0,5.0,0.13971462544589786,1,0
2020-09-10 08:20:10+00:00,29000.0,26658.33333333333,721.0,-0.08074712643678178,1,0.8
2020-09-07 01:04:59+00:00,27766.66666666667,27733.33333333333,682.0,-0.00120048019207718,0,0.7
2020-08-04 09:46:45+00:00,122416.66666666669,135250.0,374.0,0.10483321987746748,1,0.4
2020-07-20 11:32:19+00:00,8985.0,11516.666666666664,300.0,0.2817659061398625,1,0.3
2020-07-26 13:29:25+00:00,59666.66666666666,66650.0,28.0,0.11703910614525158,1,0
2019-11-04 04:20:31+00:00,7626.666666666668,7046.666666666668,368.0,-0.07604895104895104,1,0.4
2020-07-21 10:31:30+00:00,23991.66666666667,23466.66666666667,604.0,-0.021882598124348732,0,0.7
2020-12-08 09:30:08+00:00,6323.333333333332,8051.666666666668,256.0,0.2733263046916188,1,0.3
2021-01-20 23:22:26+00:00,102483.33333333331,108983.33333333331,6432.0,0.06342494714587739,1,0.9
2020-07-28 11:58:07+00:00,765833.3333333335,756666.6666666665,300.0,-0.01196953210010922,0,0.3
2019-12-17 14:32:10+00:00,1001.0,1235.0,484.0,0.23376623376623376,1,0.6
2020-03-02 09:59:44+00:00,10758.333333333334,11200.0,368.0,0.04105344694035625,1,0.4
2020-07-21 07:47:09+00:00,4887.5,5280.0,504.0,0.08030690537084399,1,0.6
2020-12-07 14:47:26+00:00,974.1666666666664,947.6666666666664,369.0,-0.02720273738237811,0,0.4
2020-08-05 10:30:04+00:00,12050.0,12191.666666666664,443.0,0.011756569847855955,0,0.5
2020-05-20 06:33:41+00:00,4177.5,4329.166666666667,682.0,0.03630560542589275,0,0.7
2019-12-17 14:01:40+00:00,2544.1666666666665,2703.333333333333,5362.0,0.06256141500163767,1,0.9
2020-07-06 13:01:50+00:00,110083.33333333331,117333.33333333331,554.0,0.06585919757759275,1,0.6
2020-05-26 15:21:28+00:00,10775.0,11475.0,484.0,0.06496519721577726,1,0.6
2021-01-26 08:44:26+00:00,6446.666666666668,7806.666666666668,374.0,0.21096173733195445,1,0.4
2020-07-27 13:25:51+00:00,4651.666666666667,3925.0,28.0,-0.15621640988892874,1,0
2020-12-15 02:52:20+00:00,11350.0,10966.666666666666,682.0,-0.03377386196769462,0,0.7
2021-01-27 09:03:11+00:00,24408.33333333333,22716.66666666667,604.0,-0.06930693069306892,1,0.7
2020-05-07 10:11:01+00:00,13283.333333333336,13458.333333333336,1332.0,0.013174404015056458,0,0.9
2020-07-26 13:29:25+00:00,15016.666666666664,16150.0,28.0,0.07547169811320772,1,0
2019-12-22 14:27:51+00:00,21933.33333333333,22416.66666666667,484.0,0.022036474164134186,0,0.6
2020-05-21 14:49:18+00:00,5923.333333333332,5675.0,2141.0,-0.04192459200900375,1,0.9
2020-05-12 06:05:12+00:00,148250.0,142500.0,368.0,-0.0387858347386172,0,0.4
2020-07-07 09:22:37+00:00,15175.0,16066.666666666664,1248.0,0.05875892366831395,1,0.8
2021-01-18 02:52:09+00:00,2916.666666666666,2827.5,682.0,-0.030571428571428368,0,0.7
2021-02-04 07:52:34+00:00,182.0,187.3333333333333,5.0,0.0293040293040292,0,0
2020-05-25 07:30:02+00:00,10528.333333333334,11141.666666666664,365.0,0.05825550102896916,1,0.3
2020-04-28 09:38:38+00:00,6985.0,7311.666666666668,190.0,0.04676688141255088,1,0.2
2019-11-07 17:06:46+00:00,3216.666666666666,3411.666666666666,413.0,0.0606217616580311,1,0.5
2019-10-15 02:02:33+00:00,6955.0,7140.0,368.0,0.026599568655643425,0,0.4
2021-01-18 07:19:25+00:00,4953.333333333333,4491.666666666667,1314.0,-0.09320323014804834,1,0.9
2020-10-19 09:43:34+00:00,4633.333333333333,5015.0,193.0,0.08237410071942453,1,0.2
2020-11-17 15:07:46+00:00,66300.0,65633.33333333331,471.0,-0.010055304172951524,0,0.5
2020-07-27 13:25:51+00:00,49091.66666666666,47008.33333333334,28.0,-0.04243761670344555,1,0
2019-10-15 02:02:33+00:00,23250.0,23875.0,368.0,0.026881720430107527,0,0.4
2020-09-14 08:54:03+00:00,1417.5,1427.5,5.0,0.007054673721340388,0,0
2020-12-07 07:23:31+00:00,8576.666666666666,8466.666666666666,293.0,-0.012825495530509134,0,0.3
2020-08-27 08:17:28+00:00,3322.5,3730.833333333334,5.0,0.12289942312515695,1,0
2021-01-28 10:18:30+00:00,17641.666666666668,18450.0,183.0,0.04581955597543687,1,0.2
2020-03-10 12:35:35+00:00,10875.0,9506.666666666666,323.0,-0.12582375478927207,1,0.3
2020-09-03 09:30:48+00:00,41662.16666666666,37941.16666666666,721.0,-0.08931364587375439,1,0.8
2021-02-03 00:36:42+00:00,982666.6666666664,991666.6666666664,1.0,0.009158751696065129,0,0
2019-09-05 08:11:41+00:00,1230.3333333333333,1269.6666666666667,504.0,0.031969655919805065,0,0.6
2021-01-11 10:12:14+00:00,11366.666666666664,11458.333333333336,705.0,0.008064516129032686,0,0.8
2020-05-20 06:33:41+00:00,24583.33333333333,25458.33333333333,682.0,0.035593220338983066,0,0.7
2020-06-02 10:31:50+00:00,6600.0,6658.333333333332,476.0,0.008838383838383654,0,0.5
2021-01-25 13:21:01+00:00,3695.833333333334,3660.0,278.0,-0.00969560315670817,0,0.3
2020-06-08 10:13:14+00:00,22525.0,23366.66666666667,759.0,0.037365889752127485,0,0.8
2020-07-01 08:09:09+00:00,2095.0,1857.5,1252.0,-0.11336515513126492,1,0.9
2020-07-02 02:39:28+00:00,4685.0,4666.666666666667,96.0,-0.003913198150124446,0,0.1
2021-01-25 13:21:01+00:00,3024.166666666666,2953.333333333333,278.0,-0.023422430421603645,0,0.3
2020-12-14 15:06:30+00:00,17416.666666666668,18625.0,129.0,0.06937799043062194,1,0.2
2019-12-05 08:46:03+00:00,7301.666666666668,7068.333333333332,117.0,-0.03195617438940914,0,0.2
2019-11-17 15:45:58+00:00,2910.833333333333,3017.5,386.0,0.036644718007443566,0,0.4
2020-12-23 02:56:53+00:00,9680.0,9503.333333333334,682.0,-0.018250688705234098,0,0.7
2020-12-17 10:57:17+00:00,1610.833333333333,2180.833333333333,44.0,0.3538541127780653,1,0.1
2020-05-14 10:24:25+00:00,105166.66666666669,134450.0,1332.0,0.2784469096671947,1,0.9
2020-09-07 01:04:59+00:00,923.3333333333336,892.6666666666665,682.0,-0.033212996389892134,0,0.7
2020-08-04 09:17:37+00:00,133071.0,189670.33333333328,89.0,0.4253318403959787,1,0.1
2020-07-07 08:26:18+00:00,1564.166666666667,1569.166666666667,5.0,0.0031965903036760787,0,0
2019-02-13 16:44:42+00:00,46483.33333333334,46375.0,466.0,-0.0023305844388671853,0,0.5
2020-12-14 06:29:49+00:00,11883.333333333336,11350.0,368.0,-0.04488078541374493,1,0.4
2020-12-22 23:33:18+00:00,7550.0,12091.666666666664,517.0,0.6015452538631343,1,0.6
2021-02-01 17:06:08+00:00,5045.0,5350.0,432.0,0.06045589692765114,1,0.5
2020-04-28 07:25:36+00:00,12800.0,12716.666666666664,1844.0,-0.006510416666666856,0,0.9
2020-12-10 05:21:20+00:00,21791.666666666668,21600.0,6432.0,-0.008795411089866211,0,0.9
2020-11-09 12:14:45+00:00,11200.0,10425.0,905.0,-0.06919642857142858,1,0.8
2021-02-04 07:52:34+00:00,182.0,187.33333333333331,5.0,0.029304029304029044,0,0
2019-11-28 07:32:49+00:00,1439.166666666667,1644.166666666667,9.0,0.14244354371742904,1,0
2021-01-28 05:35:29+00:00,5388.333333333333,5375.0,38.0,-0.002474481905351011,0,0.1
2021-01-05 11:00:07+00:00,82316.66666666669,83966.66666666669,833.0,0.02004454342984409,0,0.8
2020-12-03 00:45:45+00:00,226833.33333333328,240416.66666666663,508.0,0.059882439382806824,1,0.6
2020-06-23 08:36:04+00:00,3573.333333333333,3517.5,283.0,-0.015624999999999915,0,0.3
2020-07-30 05:22:07+00:00,4140.833333333333,4142.5,28.0,0.00040249547192601406,0,0
2020-08-30 03:46:03+00:00,6405.0,6456.666666666668,105.0,0.008066614623991863,0,0.1
2021-02-01 08:14:34+00:00,6310.0,8353.333333333334,5.0,0.32382461701003706,1,0
2019-12-22 14:27:51+00:00,17266.666666666668,17041.666666666668,484.0,-0.01303088803088803,0,0.6
2020-12-07 03:01:59+00:00,34250.0,34291.666666666664,682.0,0.0012165450121653792,0,0.7
2020-12-29 06:56:59+00:00,6273.333333333332,7145.0,85.0,0.13894792773645082,1,0.1
2021-01-17 11:03:44+00:00,58433.33333333334,58466.66666666666,126.0,0.0005704506560179223,0,0.2
2020-12-14 06:29:49+00:00,5466.666666666667,5335.0,368.0,-0.02408536585365859,0,0.4
2019-12-17 14:32:10+00:00,24308.33333333333,26058.33333333333,484.0,0.07199177236887214,1,0.6
