업로드 시간,해당일 평균 주가,influence,influence_score
2020-02-11 08:14:50+00:00,716.3333333333335,548.0,0.1
2020-02-11 08:14:50+00:00,716.3333333333335,548.0,0.1
2020-02-11 08:14:50+00:00,2617.5,548.0,0.1
2020-02-11 08:14:50+00:00,2617.5,548.0,0.1
2020-02-11 08:14:50+00:00,2617.5,548.0,0.1
2020-02-11 08:14:50+00:00,2617.5,548.0,0.1
2020-02-11 08:14:50+00:00,3166.666666666666,548.0,0.1
2020-02-11 08:14:50+00:00,3166.666666666666,548.0,0.1
2020-02-11 08:14:50+00:00,3166.666666666666,548.0,0.1
2020-02-11 08:14:50+00:00,3166.666666666666,548.0,0.1
2021-02-01 08:14:34+00:00,6310.0,548.0,0.1
2021-02-01 08:14:34+00:00,57533.33333333334,548.0,0.1
2021-02-01 08:14:34+00:00,369416.66666666674,548.0,0.1
2021-02-01 08:14:34+00:00,5290.0,548.0,0.1
2021-02-01 08:14:34+00:00,1331.6666666666667,548.0,0.1
2020-07-09 08:10:46+00:00,11325.0,548.0,0.1
2020-07-09 08:10:46+00:00,9896.666666666666,548.0,0.1
2020-07-09 08:10:46+00:00,7148.333333333332,548.0,0.1
2020-07-09 08:10:46+00:00,3495.833333333333,548.0,0.1
2020-07-09 08:10:46+00:00,38625.0,548.0,0.1
2021-01-27 09:12:51+00:00,2472.5,548.0,0.1
2021-01-27 09:12:51+00:00,7700.0,548.0,0.1
2021-01-27 09:12:51+00:00,3753.333333333334,548.0,0.1
2021-01-27 09:12:51+00:00,11300.0,548.0,0.1
2021-01-18 07:52:44+00:00,8738.333333333334,548.0,0.1
2021-01-18 07:52:44+00:00,38308.333333333336,548.0,0.1
2021-01-18 07:52:44+00:00,36141.66666666666,548.0,0.1
2021-01-18 07:52:44+00:00,28275.0,548.0,0.1
2020-05-14 08:23:52+00:00,27191.66666666667,548.0,0.1
2020-05-14 08:23:52+00:00,12058.333333333336,548.0,0.1
2020-05-14 08:23:52+00:00,95423.66666666669,548.0,0.1
2020-05-14 08:23:52+00:00,29503.66666666667,548.0,0.1
2020-05-14 08:23:52+00:00,19540.0,548.0,0.1
2020-09-03 08:38:49+00:00,12233.333333333336,548.0,0.1
2020-09-03 08:38:49+00:00,21194.0,548.0,0.1
2020-09-03 08:38:49+00:00,7720.0,548.0,0.1
2020-09-03 08:38:49+00:00,14275.0,548.0,0.1
2020-03-23 08:24:02+00:00,21783.33333333333,548.0,0.1
2020-03-23 08:24:02+00:00,8666.666666666666,548.0,0.1
2020-03-23 08:24:02+00:00,3392.5,548.0,0.1
2020-11-10 10:17:44+00:00,5848.333333333332,548.0,0.1
2020-11-10 10:17:44+00:00,5166.666666666667,548.0,0.1
2020-11-10 10:17:44+00:00,21150.0,548.0,0.1
2020-11-10 10:17:44+00:00,20141.666666666668,548.0,0.1
2020-11-10 10:17:44+00:00,103250.0,548.0,0.1
2020-11-10 10:17:44+00:00,15166.666666666664,548.0,0.1
2020-08-27 08:17:28+00:00,2066.6666666666665,548.0,0.1
2020-08-27 08:17:28+00:00,4742.5,548.0,0.1
2020-08-27 08:17:28+00:00,2220.0,548.0,0.1
2020-08-27 08:17:28+00:00,3322.5,548.0,0.1
2020-08-27 08:17:28+00:00,6985.0,548.0,0.1
2020-08-27 08:17:28+00:00,5036.666666666667,548.0,0.1
2020-12-16 07:52:54+00:00,8518.333333333334,548.0,0.1
2020-12-16 07:52:54+00:00,58716.66666666666,548.0,0.1
2020-12-16 07:52:54+00:00,30600.0,548.0,0.1
2020-12-22 02:13:42+00:00,28925.0,421000.0,0.9
2020-12-22 02:13:42+00:00,9076.666666666666,421000.0,0.9
2020-01-06 08:24:30+00:00,7421.666666666668,421000.0,0.9
2019-11-14 10:43:44+00:00,28909.66666666667,421000.0,0.9
2019-11-14 10:43:44+00:00,6821.666666666668,421000.0,0.9
2019-05-20 06:38:38+00:00,11375.0,421000.0,0.9
2018-12-06 07:18:00+00:00,6063.333333333332,421000.0,0.9
2020-10-19 05:21:26+00:00,76416.66666666669,421000.0,0.9
2020-08-04 13:28:59+00:00,4075.833333333334,1870.0,0.3
2020-08-04 13:28:59+00:00,6008.333333333332,1870.0,0.3
2020-10-25 09:39:17+00:00,2715.0,1870.0,0.3
2020-10-25 09:39:17+00:00,5885.0,1870.0,0.3
2020-10-25 09:39:17+00:00,12233.333333333336,1870.0,0.3
2020-10-25 09:39:17+00:00,30783.33333333333,1870.0,0.3
2020-07-28 12:22:58+00:00,8370.0,1870.0,0.3
2020-08-10 13:21:41+00:00,9446.666666666666,1870.0,0.3
2020-08-10 13:21:41+00:00,4051.666666666666,1870.0,0.3
2020-08-10 13:21:41+00:00,3480.0,1870.0,0.3
2020-08-10 13:21:41+00:00,11937.5,1870.0,0.3
2020-08-10 13:21:41+00:00,2431.6666666666665,1870.0,0.3
2020-08-10 13:21:41+00:00,60916.66666666666,1870.0,0.3
2021-01-28 10:18:30+00:00,16391.666666666668,423.0,0
2021-01-28 10:18:30+00:00,16391.666666666668,423.0,0
2021-01-28 10:18:30+00:00,16391.666666666668,423.0,0
2021-01-28 10:18:30+00:00,17641.666666666668,423.0,0
2021-01-28 10:18:30+00:00,17641.666666666668,423.0,0
2021-01-28 10:18:30+00:00,16275.0,423.0,0
2021-01-28 10:18:30+00:00,16275.0,423.0,0
2021-01-28 10:18:30+00:00,16275.0,423.0,0
2021-01-28 10:18:30+00:00,16275.0,423.0,0
2021-01-28 10:18:30+00:00,30800.0,423.0,0
2021-01-28 10:18:30+00:00,30800.0,423.0,0
2021-01-28 10:18:30+00:00,30800.0,423.0,0
2021-01-28 10:18:30+00:00,30800.0,423.0,0
2021-01-28 10:18:30+00:00,24608.33333333333,423.0,0
2021-01-28 10:18:30+00:00,24608.33333333333,423.0,0
2021-01-28 10:18:30+00:00,24608.33333333333,423.0,0
2021-01-28 10:18:30+00:00,1655.833333333333,423.0,0
2021-01-28 10:18:30+00:00,1655.833333333333,423.0,0
2021-01-28 10:18:30+00:00,14300.0,423.0,0
2021-01-28 10:18:30+00:00,14300.0,423.0,0
2021-01-28 10:18:30+00:00,14300.0,423.0,0
2021-01-28 10:18:30+00:00,14300.0,423.0,0
2021-01-25 13:33:16+00:00,16758.333333333332,5010.0,0.6
2021-01-25 13:33:16+00:00,16758.333333333332,5010.0,0.6
2021-01-25 13:33:16+00:00,16758.333333333332,5010.0,0.6
2021-01-25 13:33:16+00:00,16758.333333333332,5010.0,0.6
2021-01-25 13:33:16+00:00,22200.0,5010.0,0.6
2021-01-25 13:33:16+00:00,22200.0,5010.0,0.6
2021-01-25 13:33:16+00:00,22200.0,5010.0,0.6
2021-01-25 13:33:16+00:00,22200.0,5010.0,0.6
2021-01-25 13:33:16+00:00,22200.0,5010.0,0.6
2021-01-25 13:33:16+00:00,46116.66666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,46116.66666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,46116.66666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,44058.33333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,44058.33333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,44058.33333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,44058.33333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,44058.33333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,44058.33333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,17666.666666666668,5010.0,0.6
2021-01-25 13:33:16+00:00,17666.666666666668,5010.0,0.6
2021-01-25 13:33:16+00:00,17666.666666666668,5010.0,0.6
2021-01-25 13:33:16+00:00,17666.666666666668,5010.0,0.6
2021-01-25 13:33:16+00:00,3024.166666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,3024.166666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,3024.166666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,3024.166666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,3024.166666666666,5010.0,0.6
2021-01-25 13:33:16+00:00,3695.833333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,3695.833333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,3695.833333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,3695.833333333334,5010.0,0.6
2021-01-25 13:33:16+00:00,3695.833333333334,5010.0,0.6
2019-10-21 12:26:38+00:00,27316.66666666667,5010.0,0.6
2019-10-21 12:26:38+00:00,8041.666666666668,5010.0,0.6
2019-10-21 12:26:38+00:00,1390.833333333333,5010.0,0.6
2019-10-21 12:26:38+00:00,4315.0,5010.0,0.6
2020-08-11 13:53:59+00:00,26883.33333333333,5010.0,0.6
2020-08-10 13:49:37+00:00,27175.0,5010.0,0.6
2020-08-10 13:49:37+00:00,17841.666666666668,5010.0,0.6
2020-08-06 15:05:45+00:00,8646.666666666666,5010.0,0.6
2020-08-06 15:05:45+00:00,5605.0,5010.0,0.6
2020-08-06 15:05:45+00:00,10741.666666666666,5010.0,0.6
2020-08-06 15:05:45+00:00,2093.0,5010.0,0.6
2020-08-06 15:05:45+00:00,5155.0,5010.0,0.6
2019-12-26 13:03:43+00:00,10425.0,5010.0,0.6
2019-12-26 13:03:43+00:00,4528.333333333333,5010.0,0.6
2020-07-22 14:33:36+00:00,4213.333333333333,5010.0,0.6
2020-07-22 14:33:36+00:00,1457.5,5010.0,0.6
2020-07-22 14:33:36+00:00,1992.5,5010.0,0.6
2020-07-22 14:33:36+00:00,6260.0,5010.0,0.6
2020-07-22 14:33:36+00:00,12108.333333333336,5010.0,0.6
2020-07-22 14:33:36+00:00,2135.833333333333,5010.0,0.6
2020-02-13 14:25:54+00:00,1535.833333333333,5010.0,0.6
2020-02-13 14:25:54+00:00,1024.0,5010.0,0.6
2020-11-18 13:45:28+00:00,4763.333333333333,5010.0,0.6
2020-11-18 13:45:28+00:00,824.8333333333335,5010.0,0.6
2020-11-18 13:45:28+00:00,7383.333333333332,5010.0,0.6
2020-11-18 13:45:28+00:00,2426.6666666666665,5010.0,0.6
2020-11-18 13:45:28+00:00,3954.166666666666,5010.0,0.6
2020-11-18 13:45:28+00:00,1565.833333333333,5010.0,0.6
2020-11-17 15:07:46+00:00,219866.66666666663,5010.0,0.6
2020-11-17 15:07:46+00:00,66300.0,5010.0,0.6
2019-04-25 04:20:38+00:00,28945.33333333333,5010.0,0.6
2021-01-20 14:33:03+00:00,21216.666666666668,5010.0,0.6
2021-01-20 14:33:03+00:00,42758.333333333336,5010.0,0.6
2021-01-20 14:33:03+00:00,55116.66666666666,5010.0,0.6
2020-02-20 13:04:54+00:00,8718.333333333334,5010.0,0.6
2020-12-16 03:02:48+00:00,2669.1666666666665,5010.0,0.6
2019-05-02 06:54:55+00:00,2654.1666666666665,1090.0,0.2
2020-10-21 04:55:16+00:00,1935.0,1090.0,0.2
2020-10-21 04:55:16+00:00,1935.0,1090.0,0.2
2020-10-21 04:55:16+00:00,1935.0,1090.0,0.2
2020-10-21 04:55:16+00:00,4496.666666666667,1090.0,0.2
2020-10-21 04:55:16+00:00,62700.0,1090.0,0.2
2020-10-21 04:55:16+00:00,62700.0,1090.0,0.2
2020-10-21 04:55:16+00:00,62700.0,1090.0,0.2
2020-10-21 04:55:16+00:00,1913.333333333333,1090.0,0.2
2020-10-21 04:55:16+00:00,1913.333333333333,1090.0,0.2
2020-10-21 04:55:16+00:00,1913.333333333333,1090.0,0.2
2020-10-21 04:55:16+00:00,1700.0,1090.0,0.2
2020-10-21 04:55:16+00:00,1700.0,1090.0,0.2
2020-10-21 04:55:16+00:00,1700.0,1090.0,0.2
2020-10-21 04:55:16+00:00,5050.0,1090.0,0.2
2020-10-21 04:55:16+00:00,5050.0,1090.0,0.2
2020-10-21 04:55:16+00:00,5050.0,1090.0,0.2
2019-05-07 07:47:35+00:00,44833.33333333334,1090.0,0.2
2019-05-07 07:26:47+00:00,44833.33333333334,1090.0,0.2
2019-05-07 07:26:47+00:00,1728.333333333333,1090.0,0.2
2019-05-07 07:47:35+00:00,2535.0,1090.0,0.2
2019-05-07 07:26:47+00:00,2535.0,1090.0,0.2
2019-05-07 07:26:47+00:00,7850.0,1090.0,0.2
2019-05-07 07:47:35+00:00,1709.166666666667,1090.0,0.2
2019-05-07 07:26:47+00:00,1709.166666666667,1090.0,0.2
2019-04-29 09:44:46+00:00,7820.0,1090.0,0.2
2019-04-29 09:44:46+00:00,4313.333333333333,1090.0,0.2
2019-04-29 09:32:16+00:00,4313.333333333333,1090.0,0.2
2019-04-29 09:44:46+00:00,2348.333333333333,1090.0,0.2
2019-04-29 09:32:16+00:00,2348.333333333333,1090.0,0.2
2020-05-18 09:34:28+00:00,4425.833333333333,1090.0,0.2
2020-05-18 09:34:28+00:00,3388.333333333333,1090.0,0.2
2020-05-18 09:34:28+00:00,2932.5,1090.0,0.2
2020-05-18 09:34:28+00:00,1387.333333333333,1090.0,0.2
2020-05-18 09:34:28+00:00,14383.333333333336,1090.0,0.2
2019-12-16 10:52:54+00:00,1778.333333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,1778.333333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,1778.333333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,1778.333333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,2514.1666666666665,1090.0,0.2
2019-12-16 10:52:54+00:00,2514.1666666666665,1090.0,0.2
2019-12-16 10:52:54+00:00,2514.1666666666665,1090.0,0.2
2019-12-16 10:52:54+00:00,2514.1666666666665,1090.0,0.2
2019-12-16 10:52:54+00:00,19208.33333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,19208.33333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,19208.33333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,19208.33333333333,1090.0,0.2
2019-12-16 10:52:54+00:00,2557.5,1090.0,0.2
2019-12-16 10:52:54+00:00,2557.5,1090.0,0.2
2019-12-16 10:52:54+00:00,2557.5,1090.0,0.2
2019-12-16 10:52:54+00:00,2557.5,1090.0,0.2
2019-12-12 09:31:13+00:00,1855.833333333333,1090.0,0.2
2019-12-12 09:31:13+00:00,1855.833333333333,1090.0,0.2
2019-12-12 09:31:13+00:00,2559.1666666666665,1090.0,0.2
2019-12-12 09:31:13+00:00,2559.1666666666665,1090.0,0.2
2019-12-12 09:31:13+00:00,2559.1666666666665,1090.0,0.2
2019-12-12 09:31:13+00:00,2559.1666666666665,1090.0,0.2
2019-12-12 09:31:13+00:00,2444.1666666666665,1090.0,0.2
2019-12-12 09:31:13+00:00,2444.1666666666665,1090.0,0.2
2019-12-12 09:31:13+00:00,2444.1666666666665,1090.0,0.2
2020-10-20 08:47:47+00:00,63650.0,1090.0,0.2
2019-10-15 02:02:33+00:00,6955.0,1090.0,0.2
2019-10-15 02:02:33+00:00,6955.0,1090.0,0.2
2019-10-15 02:02:33+00:00,3460.833333333333,1090.0,0.2
2019-10-15 02:02:33+00:00,23250.0,1090.0,0.2
2019-10-15 02:02:33+00:00,23250.0,1090.0,0.2
2019-10-15 02:02:33+00:00,28708.33333333333,1090.0,0.2
2019-10-15 02:02:33+00:00,3515.0,1090.0,0.2
2019-10-15 02:02:33+00:00,3515.0,1090.0,0.2
2020-10-20 05:08:33+00:00,20266.666666666668,1090.0,0.2
2020-10-20 05:08:33+00:00,32483.33333333333,1090.0,0.2
2020-10-20 05:08:33+00:00,6370.0,1090.0,0.2
2019-10-21 05:15:21+00:00,8041.666666666668,1090.0,0.2
2019-10-21 05:15:21+00:00,3821.666666666666,1090.0,0.2
2019-10-21 05:15:21+00:00,1527.5,1090.0,0.2
2020-12-14 06:29:49+00:00,11883.333333333336,1090.0,0.2
2020-12-14 06:29:49+00:00,11883.333333333336,1090.0,0.2
2020-12-14 06:29:49+00:00,3065.0,1090.0,0.2
2020-12-14 06:29:49+00:00,3065.0,1090.0,0.2
2020-12-14 06:29:49+00:00,8458.333333333334,1090.0,0.2
2020-12-14 06:29:49+00:00,17925.0,1090.0,0.2
2020-12-14 06:29:49+00:00,17925.0,1090.0,0.2
2020-12-14 06:29:49+00:00,3232.5,1090.0,0.2
2020-12-14 06:29:49+00:00,3232.5,1090.0,0.2
2020-12-14 06:29:49+00:00,6541.666666666668,1090.0,0.2
2020-12-14 06:29:49+00:00,6541.666666666668,1090.0,0.2
2020-12-14 06:29:49+00:00,5466.666666666667,1090.0,0.2
2020-12-14 06:29:49+00:00,5466.666666666667,1090.0,0.2
2020-12-14 06:29:49+00:00,9383.333333333334,1090.0,0.2
2020-12-14 06:29:49+00:00,8921.666666666666,1090.0,0.2
2020-12-14 06:29:49+00:00,2377.5,1090.0,0.2
2020-12-01 08:08:24+00:00,2209.1666666666665,1090.0,0.2
2020-12-01 08:08:24+00:00,2209.1666666666665,1090.0,0.2
2020-12-01 08:08:24+00:00,2209.1666666666665,1090.0,0.2
2020-12-01 08:08:24+00:00,9620.0,1090.0,0.2
2020-12-01 08:08:24+00:00,9620.0,1090.0,0.2
2020-12-01 08:08:24+00:00,2966.666666666666,1090.0,0.2
2020-12-01 08:08:24+00:00,2348.333333333333,1090.0,0.2
2020-12-01 08:08:24+00:00,2348.333333333333,1090.0,0.2
2020-12-01 08:08:24+00:00,2348.333333333333,1090.0,0.2
2020-12-01 08:08:24+00:00,8210.0,1090.0,0.2
2020-12-01 08:08:24+00:00,8210.0,1090.0,0.2
2020-12-01 08:08:24+00:00,8971.666666666666,1090.0,0.2
2020-12-01 08:08:24+00:00,8971.666666666666,1090.0,0.2
2020-12-01 08:08:24+00:00,6458.333333333332,1090.0,0.2
2020-12-01 08:08:24+00:00,6458.333333333332,1090.0,0.2
2020-12-01 08:08:24+00:00,6458.333333333332,1090.0,0.2
2020-12-01 08:08:24+00:00,16533.333333333332,1090.0,0.2
2020-12-01 08:08:24+00:00,18083.33333333333,1090.0,0.2
2020-12-01 08:08:24+00:00,18083.33333333333,1090.0,0.2
2020-12-01 08:08:24+00:00,8193.333333333334,1090.0,0.2
2020-12-01 08:08:24+00:00,8193.333333333334,1090.0,0.2
2020-12-01 08:08:24+00:00,8193.333333333334,1090.0,0.2
2020-07-01 08:02:26+00:00,2763.333333333333,1090.0,0.2
2020-07-01 08:02:26+00:00,8780.0,1090.0,0.2
2019-11-04 04:20:31+00:00,7626.666666666668,1090.0,0.2
2019-11-04 04:20:31+00:00,7830.0,1090.0,0.2
2019-11-04 04:20:31+00:00,15291.5,1090.0,0.2
2020-06-02 09:08:32+00:00,20550.0,1090.0,0.2
2020-06-02 09:08:32+00:00,47816.66666666666,1090.0,0.2
2020-08-24 11:13:32+00:00,20975.0,1090.0,0.2
2020-08-24 11:13:32+00:00,21866.666666666668,1090.0,0.2
2020-08-24 11:13:32+00:00,21066.666666666668,1090.0,0.2
2020-08-24 11:13:32+00:00,26825.0,1090.0,0.2
2020-08-24 11:13:32+00:00,41050.0,1090.0,0.2
2020-08-24 11:13:32+00:00,58683.33333333334,1090.0,0.2
2020-08-11 08:55:40+00:00,8585.0,1090.0,0.2
2020-08-11 08:55:40+00:00,9075.0,1090.0,0.2
2020-08-11 08:55:40+00:00,2797.333333333333,1090.0,0.2
2020-08-11 08:55:40+00:00,3817.5,1090.0,0.2
2020-08-11 08:55:40+00:00,7600.833333333332,1090.0,0.2
2020-08-06 09:36:48+00:00,9251.666666666666,1090.0,0.2
2020-08-06 09:36:48+00:00,3048.0,1090.0,0.2
2020-06-25 09:39:52+00:00,29250.0,1090.0,0.2
2020-06-25 09:39:52+00:00,11833.333333333336,1090.0,0.2
2020-06-25 09:39:52+00:00,155916.66666666663,1090.0,0.2
2020-06-25 09:39:52+00:00,9413.333333333334,1090.0,0.2
2020-06-25 09:39:52+00:00,6425.0,1090.0,0.2
2020-05-27 08:52:07+00:00,8196.666666666666,1090.0,0.2
2020-05-27 08:52:07+00:00,32600.0,1090.0,0.2
2020-05-27 08:52:07+00:00,16950.0,1090.0,0.2
2020-05-26 09:37:58+00:00,11141.666666666664,1090.0,0.2
2021-01-27 23:38:10+00:00,17050.0,1090.0,0.2
2020-02-12 09:49:18+00:00,1073.3333333333333,1090.0,0.2
2020-02-12 09:49:18+00:00,4522.5,1090.0,0.2
2020-05-12 05:53:58+00:00,11041.666666666664,1090.0,0.2
2019-10-23 02:03:04+00:00,11316.666666666664,1090.0,0.2
2020-11-09 08:23:27+00:00,4381.666666666667,1090.0,0.2
2020-11-09 08:23:27+00:00,3506.666666666666,1090.0,0.2
2020-05-12 06:05:12+00:00,6496.666666666668,1090.0,0.2
2020-05-12 06:05:12+00:00,16458.333333333332,1090.0,0.2
2020-05-12 06:05:12+00:00,148250.0,1090.0,0.2
2020-10-19 01:38:14+00:00,8076.666666666668,1090.0,0.2
2020-10-19 01:38:14+00:00,8076.666666666668,1090.0,0.2
2020-10-19 01:38:14+00:00,8076.666666666668,1090.0,0.2
2020-10-19 01:38:14+00:00,8076.666666666668,1090.0,0.2
2020-10-19 01:38:14+00:00,4568.333333333333,1090.0,0.2
